14,śaṅkhanābhi,f
14,vaiśyāputra,m
14,vyādhighāta,m
14,svādukaṇṭaka,m
14,svāmya,n
14,vaimānika,m
14,vaiśvadeva,m
14,vyaśva,m
14,vyavasāyin,adj
14,vidadvasu,adj
14,haṁsapadī,f
14,haṁsapāda,m
14,guccha,m
14,vinimaya,m
14,vidhura,n
14,vidhṛti,f
14,gudabhraṁśa,m
14,gudāṅkura,m
14,gāruḍa,adj
14,gītaka,mn
14,gokṣīra,n
14,gorakṣya,n
14,gomūtra,n
14,gopā,f
14,śunaḥśepa,m
14,śūlabhṛt,m
14,śṛtaśīta,adj
14,śodhin,adj
14,gajapippalī,f
14,gavyu,adj
14,śāṇa,adj
14,śālaparṇī,f
14,miśrakeśī,f
14,kauśalya,m
14,kṣitīśa,m
14,kṣemya,adj
14,khecara,n
14,mṛgayu,m
14,mecaka,mn
14,viruddha,adj
14,vilamba,m
14,vivīta,mn
14,viśvaminva,adj
14,viṣāṇin,adj
14,pratibandha,m
14,prativādin,m
14,pratyānayana,n
14,pradyota,m
14,vīpsā,f
14,vīrasena,m
14,vṛṣā,f
14,puṁnapuṁsaka,n
14,purāṇapuruṣa,m
14,piśācī,f
14,pīṭhikā,f
14,pītikā,f
14,puṇyajana,m
14,pūrṇabhadra,m
14,puṣkarekṣaṇa,m
14,pūra,adj
14,pūrvā,f
14,dalana,adj
14,dinakṣaya,m
14,diviṣṭi,f
14,bahuguṇa,adj
14,bābhravīya,adj
14,bālāha,m
14,bindusaras,n
14,bījaka,m
14,bṛhanta,m
14,brahmaudana,m
14,brahmatva,n
14,pṛṣat,adj
14,prajñāvat,adj
14,potaka,m
14,pracala,adj
14,pratanu,adj
14,prativāsaram,ind
14,pratyanantara,adj
14,pratikṛta,n
14,prāṇavat,adj
14,phalabhūti,m
14,prātipadika,n
14,prātiveśya,m
14,prādur,ind
14,plota,mn
14,bandhujīva,m
14,prayajyu,adj
14,sakti,f
14,prahaṇana,n
14,pramardaka,adj
14,prastotṛ,m
14,ghaṭana,fn
14,dagh,5.P.
14,varṣay,10.P.
14,rah,1.P.
14,anupāyay,10.P.
14,anulomay,Denom.P.
14,abhighrā,1.P.
14,abhidruh,6.P.
14,vepay,10.Ā.
14,abhivirāj,1.Ā.
14,ścut,1.P.
14,abhisaṁkrudh,4.P.
14,abhisampad,4.Ā.
14,abhyatī,2.P.
14,ānand,1.P.
14,āpīḍay,10.P.
14,uccal,1.Ā.
14,utkṛ,6.P.
14,udbandh,9.P.
14,unmṛj,6.Ā.
14,upaniṣad,1.P.
14,kaṇḍūy,Denom.Ā.
14,ghora,m
14,nighṛṣ,1.Ā.
14,nirdhāray,10.P.
14,nihnu,1.Ā.
14,paripā,2.P.
14,parimlā,4.P.
14,pratam,4.Ā.
14,pratyānī,1.Ā.
14,pratyūh,1.P.
14,pradviṣ,6.Ā.
14,pravṛ,9.P.
14,pravyāhṛ,1.P.
14,prahu,3.P.
14,vikṣar,1.P.
14,vinikṛt,6.P.
14,vinirdhū,5.P.
14,vipāṭay,10.P.
14,viparyas,4.Ā.
14,vibhū,1.P.
14,vilajj,1.P.
14,vivāday,10.P.
14,catuṣkoṇa,mn
14,candraprabhā,f
14,candraśekhara,m
14,cariṣṇu,adj
14,visphūrj,1.P.
14,saṁgā,4.P.
14,saṁji,1.P.
14,saṁnāday,10.P.
14,samabhidhā,3.Ā.
14,samāveśay,10.Ā.
14,samupaspṛs,6.Ā.
14,putrajīva,m
14,bhīṣaṇa,m
14,apāñc,adj
14,kuravaka,m
14,samudbhram,1.P.
14,dāhaka,adj
14,vijñānākala,m
14,udañji,m
14,pracālay,10.P.
14,rūpyaka,n
14,pramāpay,10.P.
14,apratīghāta,m
14,pramāṇīkṛ,8.P.
14,mukharay,Denom.P.
14,sahasradṛś,m
14,krāmay,10.Ā.
14,mahāgaṇapati,m
14,vistaraśaḥ,ind
14,phenapa,m
14,pāśupālya,n
14,vipaśyanā,f
14,abāla,adj
14,apratibuddha,adj
14,rorūy,Int.Ā.
14,aprahṛṣṭa,adj
14,antarvatnī,f
14,asādhaka,adj
14,durnirīkṣya,adj
14,tāṭakā,f
14,abhivinī,1.P.
14,uḍḍāmara,m
14,dravīkṛ,8.P.
14,dīrghaṁjīvitīya,m
14,niyamay,10.P.
14,susvinna,adj
14,maṇikā,f
14,krauñcikā,f
14,samabhidhāv,1.Ā.
14,niścandrika,adj
14,chāṇa,n
14,apunarbhava,n
14,chuchundarī,f
14,khanija,n
14,tanūnapāt,m
14,aṣṭāviṁśat,f
14,śailodaka,n
14,samānāyay,10.P.
14,kuntavedha,m
14,andhakāraka,m
14,parīṣeka,m
14,suvar,ind
14,acintya,ind
14,vyākulīkṛ,8.Ā.
14,avasecay,10.Ā.
14,duścikitsya,adj
14,taptakhalvaka,m
14,pratītyasamutpāda,m
14,auśija,m
14,anava,adj
14,samuddhan,4.Ā.
14,avidheya,adj
14,prāṇabhṛt,m
14,balātaila,n
14,aikadhyam,ind
14,ālaka,mn
14,netratraya,m
14,śulvābhra,n
14,capalatva,n
14,asmāhaka,n
14,vijigīṣ,Desid.Ā.
14,nimittīkṛ,8.P.
14,vyaṁsay,Denom.Ā.
14,ājyabhāga,m
14,ārśyaśṛṅgi,m
14,han,m
14,ava,m
14,luṅ,m
14,yaṅ,m
14,āp,m
14,matu,m
14,saktha,n
14,iñ,m
14,sū,f
14,ini,m
14,snu,m
14,sap,1.Ā.
14,choray,Denom.P.
14,viheṭhay,10.P.
14,cāturmahādvīpaka,adj
14,bhavila,m
14,bhadraṁkara,n
14,triṣandhi,m
13,kakudmin,m
13,kaṇṭhaka,m
13,aṁśumālin,m
13,kanthaka,m
13,kapotī,f
13,kamaṭha,m
13,karaṁdhama,m
13,kararuha,m
13,karāla,m
13,adhikṣepa,m
13,kūrca,mn
13,kṛta,m
13,kṛtabuddhi,adj
13,kṛti,mf
13,kṛkāṭikā,f
13,kṛpāṇa,m
13,kṛṣṇagandhā,f
13,keśapāśa,m
13,kesara,m
13,kaiśika,m
13,kokilākṣaka,mn
13,akṣikūṭa,n
13,agnikuṇḍa,n
13,agniveśya,m
13,agresara,adj
13,acakṣus,n
13,ajāmi,adj
13,añjas,n
13,atathya,adj
13,atithigva,m
13,saṁvara,m
13,saṁsarjana,n
13,saṁskṛti,f
13,saṁstuti,f
13,saṁsmaraṇa,n
13,sakaṣāya,adj
13,saṁkalpā,f
13,saṁkhyaka,adj
13,adhṛti,f
13,aniyukta,adj
13,anukṛti,f
13,anupada,n
13,anuvedha,m
13,anūka,n
13,antaga,adj
13,antaraṅga,n
13,kartavyatā,f
13,kaladhauta,n
13,kavi,adj
13,kāmarūpa,adj
13,naudhasa,n
13,pakkaṇa,mn
13,pakṣavat,adj
13,pakva,n
13,pattraratha,m
13,padvat,adj
13,paradāra,m
13,sattvadhātu,m
13,sadbhūta,adj
13,saṁdarbha,m
13,sabhika,m
13,parāvṛtti,f
13,parikartikā,f
13,pariṇaya,m
13,parītta,adj
13,parimārjana,n
13,parisrava,m
13,parīṇāma,m
13,parīpsā,f
13,anyathātva,n
13,aparvan,n
13,apavaktṛ,m
13,apasarpaṇa,n
13,apunarbhāva,m
13,aprasāda,m
13,abhāgya,adj
13,abhidhāyaka,adj
13,abhidhyāna,n
13,abhipitva,n
13,abhipradakṣiṇam,ind
13,kālarudra,m
13,kiṭibha,n
13,kimātmaka,adj
13,kiṣku,m
13,kīri,m
13,kuṇapa,adj
13,kuberākṣī,f
13,kumbhikā,mf
13,kumbhīpāka,m
13,kulastrī,f
13,bhairavīya,adj
13,mattakāśinī,f
13,nirākaraṇa,n
13,nirodhaka,adj
13,nirvāha,m
13,niśrama,m
13,niṣādī,f
13,niṣūdana,n
13,niṣevin,adj
13,nṛhari,m
13,nairguṇya,n
13,samada,adj
13,samadhika,adj
13,samāhvaya,m
13,samīhita,n
13,samudriya,adj
13,samparāya,m
13,abhisara,m
13,abhisārikā,f
13,abhīṣu,m
13,abhyasūyā,f
13,amaṅgala,adj
13,amānin,adj
13,amīva,n
13,amṛtyu,adj
13,ayukti,f
13,arāvan,adj
13,nastas,ind
13,nādeyī,f
13,nāra,m
13,nāraka,adj
13,nāraṅga,m
13,niranna,adj
13,niramitra,m
13,nirābādha,adj
13,nirāvaraṇa,adj
13,nirudvigna,adj
13,nirviceṣṭa,adj
13,nirvyatha,adj
13,niṣprapañca,adj
13,nikṣepaṇa,n
13,manuṣya,adj
13,manojñā,f
13,marīcipa,m
13,malayū,f
13,mastuluṅga,mn
13,mahākāya,m
13,uṣṇaka,adj
13,ūrjasvat,adj
13,ūrmimat,adj
13,ṛgmiya,adj
13,ṛṣika,m
13,ekāṣṭakā,f
13,eḍagaja,m
13,evaṁvṛtta,adj
13,eṣa,m
13,aiśāna,adj
13,śravāyya,adj
13,śrīveṣṭaka,mn
13,śvāna,m
13,śvāsin,adj
13,ṣaḍbhāga,m
13,ṣoḍaśī,f
13,dhāra,adj
13,dhauti,f
13,naciketas,m
13,navīna,adj
13,upakṛti,f
13,upaghātaka,adj
13,upaghātin,adj
13,upapādana,n
13,upapada,n
13,upabarhaṇa,n
13,upavasatha,m
13,upastambha,m
13,upasneha,m
13,upekṣaka,adj
13,vārṣṇeyī,f
13,vāladhi,m
13,vāhas,n
13,vikukṣi,m
13,vijāti,adj
13,vihāyas,adj
13,vikarṣaṇa,n
13,bhaṅgin,adj
13,bhaṭṭa,m
13,bhidura,n
13,bhīṣita,adj
13,carmāra,m
13,citragupta,m
13,cirabilva,mn
13,chinnā,f
13,churita,adj
13,jagatībhuj,m
13,arvāksrotas,djma
13,arvāvasu,m
13,alupta,adj
13,avaktavya,adj
13,avatāraṇa,n
13,avadāna,n
13,avadaraṇa,n
13,avalamba,m
13,avastu,n
13,aviśeṣatas,ind
13,aviśrānta,adj
13,aviśvasta,adj
13,uttaraṇa,n
13,hrasīyas,adj
13,ācārika,n
13,ācāryaka,n
13,āṇi,mf
13,ātmanepada,n
13,ādirāja,m
13,ādisarga,m
13,ādhvaryava,n
13,ānandin,adj
13,āpāṇḍu,adj
13,āranālaka,n
13,ārambhaṇa,n
13,avīrya,adj
13,aveda,m
13,avyayībhāva,m
13,aśmaja,n
13,aṣṭadala,n
13,aṣṭaka,adj
13,asaṁstuta,adj
13,asagotra,adj
13,asaṁkara,m
13,astuta,adj
13,asvādu,adj
13,asvāmin,m
13,ahaṁkṛti,f
13,ahimāra,m
13,ahraya,adj
13,ākāśagaṅgā,f
13,āgnāvaiṣṇava,adj
13,āṅgūṣa,mn
13,ārṣabha,adj
13,ālambhana,n
13,ālola,adj
13,āvaha,m
13,āśleṣā,f
13,āsuti,f
13,āhaṁkārika,adj
13,āhnika,adj
13,itthaṁbhūta,adj
13,indumauli,m
13,indradatta,m
13,īhita,n
13,uktha,m
13,yāmuna,adj
13,yāsa,m
13,raktacitraka,mn
13,rathira,adj
13,radana,m
13,vaḍabāmukha,n
13,vadhaka,m
13,vandin,adj
13,vayodhas,adj
13,varāṭī,f
13,varūthin,adj
13,rasasindūra,mn
13,rājendra,m
13,rātriṁdiva,n
13,rāmatīrtha,n
13,rumā,f
13,medura,adj
13,maitreyī,f
13,moca,n
13,mocaka,adj
13,maulya,n
13,yajyu,adj
13,yathāruci,ind
13,yathālabdha,adj
13,yathāśraddham,ind
13,yathāsthāna,n
13,yamala,m
13,yaṣṭikā,mf
13,yātayāma,adj
13,yāyāvara,m
13,yācana,n
13,vardhaki,m
13,vasavya,n
13,vasīyas,adj
13,vasu,f
13,vahiṣṭha,adj
13,vāgīśa,djma
13,vāṭī,f
13,vātsya,m
13,vādita,n
13,vāma,n
13,vāmya,adj
13,mahānāmnī,f
13,mahāmuni,m
13,mahodaya,m
13,mahitvana,n
13,māyu,m
13,mānasottara,mn
13,rohaṇa,n
13,rohiṣa,mn
13,lakṣahoma,m
13,lakṣya,adj
13,lāmajjaka,n
13,lāvāṇaka,m
13,likhana,n
13,tālamūlī,f
13,tinduka,n
13,tīkṣṇatara,adj
13,tyaktātman,adj
13,tricatura,adj
13,triṇava,adj
13,tridaṇḍin,m
13,trinayana,m
13,tripuṭā,f
13,diṣṭānta,m
13,dīpya,m
13,dīrgha,m
13,durāgata,m
13,durvaca,adj
13,devasenā,f
13,jantughna,fn
13,jayapāla,m
13,jaraṇa,mn
13,jaritā,f
13,jīra,m
13,jīrṇa,n
13,jūti,f
13,joṅgaka,mn
13,jñā,f
13,dehatyāga,m
13,druhiṇa,m
13,droṇapuṣpī,f
13,dvijihva,m
13,dvipada,adj
13,dvivacana,n
13,dhanin,m
13,dhanurbhṛt,m
13,dhanvayāsa,m
13,dharmitva,n
13,pātṛ,adj
13,pāṭali,mf
13,pāṇigrāha,m
13,pārā,f
13,pāśin,m
13,piṭaka,n
13,piṇḍītaka,m
13,pinākapāṇi,m
13,jharjhara,m
13,ṭuṇṭuka,m
13,ḍambara,m
13,tatrabhavant,m
13,tanubhṛt,m
13,tapiṣṭha,adj
13,tādṛgvidha,adj
13,tāntava,adj
13,tāntrika,adj
13,tāpī,f
13,tāmraparṇī,f
13,suvīra,m
13,suraguru,m
13,surarāja,m
13,surasarit,f
13,suvarṇa,m
13,suvarṇakāra,m
13,sūkṣmaśarīra,n
13,dagdha,adj
13,dadhikrāvan,m
13,dantacchada,m
13,dabhra,adj
13,somalatā,f
13,saugata,m
13,stotrīyā,f
13,sthagikā,f
13,sthāpanā,f
13,spṛt,adj
13,sambhāṣa,m
13,sammati,f
13,sammanas,adj
13,saraṇa,n
13,sarasīruha,n
13,saridvarā,f
13,sarpaṇa,n
13,sahasāvat,adj
13,sahasya,adj
13,sahasya,m
13,sahajanyī,f
13,siddhāśrama,m
13,suketu,m
13,sudhī,f
13,sumeka,adj
13,sahabhāva,m
13,sādhya,adj
13,sāmagrya,n
13,sāmparāyika,adj
13,sārvakālika,adj
13,siṁhahanu,m
13,syūmaraśmi,m
13,sravaṇa,n
13,śasti,f
13,śakragopa,m
13,śarvāṇī,f
13,vratapati,m
13,śagma,adj
13,śaṅkhacūḍa,m
13,śatadhanvan,m
13,śabdavedha,m
13,vaijayanta,m
13,hakāra,mn
13,vyāhāra,m
13,giriṣṭhā,f
13,vidula,m
13,vidāraṇa,n
13,vidveṣaṇa,n
13,vinaśana,n
13,vibhā,f
13,gārutmata,mn
13,śuṅga,m
13,śūdraka,m
13,śūdrī,f
13,śeṣavat,adj
13,śūra,adj
13,śyainika,adj
13,śyāvāśva,m
13,kharamañjari,f
13,khālitya,n
13,khoṭa,adj
13,khaṭvāṅga,m
13,khaṇḍa,n
13,khaṇḍaka,m
13,khanaka,m
13,gaṇana,n
13,gaṇita,n
13,gaṇḍikā,f
13,gandhavatī,f
13,gamaka,adj
13,gādha,n
13,śaśāda,m
13,śāva,m
13,śās,mf
13,śiprin,adj
13,śirovireka,m
13,śālihotra,m
13,krānti,f
13,kṣatradeva,m
13,kroṣṭuka,m
13,kroṣṭṛ,m
13,krauñca,n
13,kledana,n
13,kṣip,f
13,kṣumat,adj
13,kṣemin,adj
13,kṣveḍa,mn
13,kṣipra,n
13,kṣuraka,m
13,kṣetrin,m
13,khagama,m
13,mūtrāśaya,m
13,miṣṭa,adj
13,muṇḍin,adj
13,mūla,mf
13,mṛgaśiras,n
13,medin,m
13,prativacas,n
13,virecana,adj
13,vivarta,m
13,viḍvarāha,m
13,viśasana,n
13,viśoṣaṇa,adj
13,viśvambhara,m
13,pratisaṁdhāna,n
13,pratihartṛ,m
13,pratīkṣin,adj
13,prapīḍana,n
13,pradhānapuruṣa,m
13,vṛddhakṣatra,m
13,vṛthāmāṁsa,n
13,vetravatī,f
13,puṇḍraka,m
13,puravara,n
13,purovāta,m
13,puraṁjana,m
13,puṣpaketu,m
13,pūpalikā,f
13,pūrvaṁgama,adj
13,pūrṇaka,m
13,pṛkṣa,adj
13,daśakumāracarita,n
13,daśamāsya,adj
13,daśārdha,adj
13,dahana,adj
13,dāma,n
13,didyu,m
13,bahirmukha,adj
13,buddhacarita,n
13,bindumatī,f
13,bodhi,m
13,brāhmaṇa,adj
13,paurogava,m
13,pelava,adj
13,pautrī,f
13,prajña,adj
13,pratyamitra,m
13,pratyuttara,n
13,prātikāmin,adj
13,prātibhāvya,n
13,prāṇānta,m
13,prāṇeśvara,m
13,phalakośa,m
13,priyaṁkara,adj
13,baṭ,ind
13,bandhumatī,f
13,pramokṣa,m
13,prasaṅgin,adj
13,prasiti,f
13,kṛp,1.Ā.
13,krīḍay,10.Ā.
13,grāhi,f
13,ghāsa,m
13,grāmīṇa,adj
13,ghaṇṭikā,f
13,ativad,1.P.
13,atiruc,1.P.
13,atisaṁdhā,3.Ā.
13,sevay,10.P.
13,sraṁsay,10.P.
13,śāmay,10.Ā.
13,anukṛ,6.P.
13,moday,10.Ā.
13,maday,10.Ā.
13,anuśī,2.P.
13,śrath,1.Ā.
13,veśay,10.Ā.
13,apān,1.P.
13,abhigā,4.P.
13,abhiniḥsṛ,1.Ā.
13,abhipūray,10.P.
13,abhiprayā,2.P.
13,abhipravṛt,1.Ā.
13,abhivah,1.P.
13,abhisaṁkṣip,6.P.
13,abhisambhū,1.P.
13,skambh,9.Ā.
13,abhihṛ,2.P.
13,avalikh,6.P.
13,ātap,1.P.
13,āśī,1.P.
13,ujjval,1.P.
13,unnāmay,10.P.
13,upanibandh,9.P.
13,upavāsay,10.P.
13,upastu,2.P.
13,ghasmara,adj
13,niḥsru,1.P.
13,nipad,4.Ā.
13,nirbandh,9.P.
13,nirvarṇay,Denom.P.
13,cakrapāṇi,m
13,paripū,9.P.
13,paryāvṛt,1.Ā.
13,prakﾱp,1.Ā.
13,pratisaṁsṛj,6.P.
13,pratyācakṣ,2.Ā.
13,prabandh,9.P.
13,pravidhā,3.Ā.
13,projh,6.P.
13,vivāhay,10.P.
13,kṣakāra,mn
13,vihiṁs,7.Ā.
13,vyavacchid,7.P.
13,saṁyudh,4.Ā.
13,saṁśās,2.P.
13,saṁsīv,4.P.
13,samabhivṛt,1.Ā.
13,samājñāpay,10.Ā.
13,samupavas,1.P.
13,samupānī,1.P.
13,sampratipad,4.P.
13,sambhuj,7.P.
13,sammīlay,10.P.
13,satikta,adj
13,hlāda,m
13,puṅkhā,f
13,śṛṅkhalikā,f
13,ārevata,m
13,śārṅgeṣṭā,f
13,adhaḥkāya,m
13,apanoda,m
13,alambusā,f
13,tanmayībhāva,m
13,nirvikalpaka,adj
13,ālayavijñāna,n
13,ekaguṇa,adj
13,divaspati,m
13,saguṇa,adj
13,saṁsnāpay,10.P.
13,cchaḥ,ind
13,hraiṁ,ind
13,aiṁ,ind
13,adhikatara,adj
13,prapāday,10.Ā.
13,pārijātaka,m
13,svāpay,10.P.
13,makṣika,m
13,anavekṣya,ind
13,adattvā,ind
13,abhūtvā,ind
13,ucchal,1.P.
13,devata,mn
13,nādabindu,n
13,raṇay,10.P.
13,uparañj,4.P.
13,aviparīta,adj
13,duṣkṛtin,adj
13,kumpikā,f
13,niṣkalmaṣa,adj
13,pratibhānavat,adj
13,pariklid,4.Ā.
13,somānala,n
13,virūpay,Denom.P.
13,giriṇḍa,n
13,śithilīkṛ,8.Ā.
13,adhīvāsa,m
13,acintayitvā,ind
13,varanāga,n
13,ḍhālana,n
13,rasaratnākara,m
13,kandaka,mn
13,pāṣāṇagairika,n
13,prabhṛtika,adj
13,kharala,m
13,maitrāvaruṇi,m
13,pātanayantraka,n
13,ṭha,ind
13,hemarāji,f
13,kulauṣadhī,f
13,saṁyodhay,10.Ā.
13,sāraṇāyantra,n
13,śyāla,m
13,anasūyat,adj
13,śunī,f
13,sudat,adj
13,dodhūy,Int.Ā.
13,visraṁsay,10.P.
13,śuṣira,adj
13,abhyudyā,2.Ā.
13,śreṇimant,m
13,bhasmasātkṛ,8.Ā.
13,saṁskāray,10.Ā.
13,kiṭṭaka,n
13,chidramūṣā,f
13,dvandvamelāpa,m
13,anvavekṣaṇa,n
13,upānatka,m
13,mṛdupuṭa,n
13,yaṁ,ind
13,hemābhra,n
13,prabha,adj
13,nirdala,adj
13,viṣūcī,f
13,ekādaśaguṇa,adj
13,kanakeśvarī,f
13,hanūmanteśvara,mn
13,ṛkṣaśṛṅga,m
13,pitṛsthālī,f
13,ayutāyus,m
13,mṛkaṇḍu,m
13,ujjihīrṣu,adj
13,vicikits,Desid.Ā.
13,garbhavat,adj
13,naravāhanadatta,m
13,sukumārikā,f
13,padāta,m
13,ghu,mn
13,tu,m
13,hi,mn
13,manobhū,m
13,varūtṛ,adj
13,śinipuṁgava,m
13,pramī,9.Ā.
13,sadhamād,adj
13,didhiṣ,Desid.Ā.
13,sacābhū,m
13,śravasy,Denom.P.
13,dadhikrā,m
13,ajman,n
13,canas,n
13,naptī,f
13,vip,f
13,maṁhanā,f
13,pariṇāmanā,f
13,jū,adj
13,nāth,1.P.
12,aurasa,adj
12,kacchapikā,f
12,kaṭaṁkaṭerī,f
12,kadarthana,fn
12,kattṛṇa,mn
12,kapālamocana,n
12,kapālaka,m
12,karaka,mn
12,karaṇḍa,mn
12,karaṭāmukha,n
12,karahāṭa,m
12,kuśasthalī,f
12,kūṭa,adj
12,kūṇita,adj
12,kṛtadāra,adj
12,kṛtamati,adj
12,kṛkara,m
12,kesara,m
12,akula,adj
12,akriyā,f
12,agnivarṇa,adj
12,aṅkoṭha,m
12,aṅgirastama,adj
12,acchedya,adj
12,ajaikapād,m
12,atimāna,m
12,atisthūla,adj
12,ativṛddha,adj
12,atṛpti,f
12,adātṛ,adj
12,adeva,m
12,adhogati,f
12,adhi,m
12,saṁvidhi,m
12,saṁsaraṇa,n
12,saṁskartṛ,adj
12,sakṣīra,adj
12,sagandha,adj
12,saṁkocana,n
12,saṁkāra,m
12,saṁghāṭa,m
12,saṁcaraṇa,n
12,anagha,m
12,anapakārin,adj
12,anāga,adj
12,anādimat,adj
12,anārtava,adj
12,anibaddha,adj
12,anirviṇṇa,adj
12,anivārya,adj
12,anutarṣa,m
12,anudvigna,adj
12,anupaskṛta,adj
12,anupraśna,m
12,anulbaṇa,adj
12,anuvaṁśa,m
12,antaragni,m
12,antarāpaṇa,m
12,antarvat,adj
12,antarīya,n
12,kartṛtā,f
12,kavoṣṇa,adj
12,kavalita,adj
12,kaṣāyaka,mn
12,kākiṇī,f
12,kāntaka,m
12,kānyakubja,n
12,kārukā,mf
12,nyaṅku,m
12,pakṣaka,m
12,pacya,adj
12,pataṁgin,m
12,patman,n
12,saṁdāna,mn
12,saptasārasvata,n
12,parācīna,adj
12,parācais,ind
12,parityāgin,adj
12,paribhāṣaṇa,n
12,parīhāra,m
12,apatha,n
12,apada,adj
12,aparihārya,adj
12,apūta,adj
12,apramādin,adj
12,aprasūta,adj
12,abuddhimat,adj
12,abjayoni,m
12,abhinavagupta,m
12,kālāguru,mn
12,kāladaṇḍa,m
12,kāśika,adj
12,kiṁnāman,adj
12,kīṭaka,m
12,kuṭṭana,n
12,kuṇi,adj
12,kuṇi,m
12,kutuka,n
12,kutsana,n
12,kumudī,f
12,kumbhāṇḍa,m
12,kuruvinda,m
12,bhūsura,m
12,bhūta,adj
12,bhūri,m
12,bhṛgukṣetra,n
12,magadhā,f
12,maṅkaṇaka,m
12,maṅgalya,m
12,matsyaṇḍikā,f
12,niṣaṅga,m
12,samanvaya,m
12,samākhyā,f
12,samujjvala,adj
12,samudgaka,mn
12,sampraśna,m
12,abhiśaṅkā,f
12,amala,n
12,amṛkta,adj
12,amburāśi,m
12,aruj,adj
12,nāgapāśa,m
12,nāḍīsveda,m
12,nānada,n
12,nāndīmukha,m
12,niḥśreyasa,adj
12,niḥsvana,adj
12,nirnimitta,adj
12,nirvicikitsa,adj
12,nikharva,n
12,madhusravā,f
12,madhura,n
12,madhuraka,n
12,mandāgni,m
12,marīca,n
12,marutpati,m
12,maruvaka,m
12,usṛ,f
12,ūrvī,f
12,ūrdhvasrotas,m
12,ṛjra,adj
12,ṛṇin,m
12,ṛṣikulyā,f
12,ekarūpa,adj
12,aiṇeya,adj
12,aindrāvaruṇa,adj
12,śrutimat,adj
12,śvetaparvata,m
12,śvetārka,mn
12,ṣaṭcakra,n
12,ṣaḍānana,m
12,ṣaḍja,m
12,ṣoḍaśaka,n
12,ṣāṇḍhya,n
12,saṁyāva,m
12,saṁvādin,adj
12,dhūmavat,adj
12,nakāra,m
12,nandi,f
12,nabhas,m
12,narī,f
12,navamālikā,f
12,upakulyā,f
12,upakaraṇavat,adj
12,upacāraka,m
12,upamarda,m
12,upayāna,n
12,uparicara,m
12,upoṣaṇa,n
12,upastaraṇa,n
12,upahāsa,m
12,upākarman,n
12,upoṣadha,m
12,vāśra,adj
12,vikaṅkata,m
12,vikuṇṭha,m
12,vidiśā,f
12,vimada,m
12,viśastra,adj
12,vikatthana,fn
12,bhayānaka,m
12,bhāvaka,adj
12,bhāvya,adj
12,bhujaṁgī,f
12,carmakīla,mn
12,citrāṅga,m
12,citriṇī,f
12,arcaka,adj
12,arjunī,f
12,arbha,adj
12,alaukika,adj
12,avacaya,m
12,avantisundarī,f
12,avamānin,adj
12,avasādana,n
12,avaskara,m
12,avācīna,adj
12,avikāra,m
12,avicala,adj
12,aviṣama,adj
12,uḍḍīśa,m
12,utkoca,m
12,utkruṣṭa,n
12,utsāda,m
12,udayādri,m
12,udgārin,adj
12,uddharṣaṇa,n
12,udbhāvana,n
12,unmattaka,adj
12,hlādana,n
12,āñjana,n
12,ādaṁśa,m
12,ānandana,n
12,āpāna,n
12,ābhiṣecanika,adj
12,ārā,f
12,ārogya,adj
12,ārjava,adj
12,ārdhadhātuka,n
12,avṛṣṭi,f
12,avyakta,m
12,aśocya,adj
12,asaṁtoṣa,m
12,asamāpta,adj
12,asāmānya,adj
12,asāmi,adj
12,asuhṛd,m
12,asevya,adj
12,asnāta,adj
12,ākhyāta,n
12,āgaskṛt,adj
12,ālāna,n
12,āvapana,n
12,āvartakī,f
12,āsrāvin,adj
12,itaratra,ind
12,itarathā,ind
12,itastatas,ind
12,ityartha,adj
12,indralupta,mn
12,indravasti,m
12,iṣvasana,n
12,yugmaka,n
12,ratnākara,m
12,ramaṇa,n
12,ramyaka,m
12,lokavāda,m
12,laukika,m
12,vaṅgaka,mn
12,vacana,adj
12,vajrāṅga,m
12,vajrolī,f
12,vanaja,m
12,vara,n
12,varjin,adj
12,rasavāda,m
12,rasasāra,m
12,rājamāṣa,m
12,rāma,adj
12,rikthin,adj
12,ruci,adj
12,mokṣin,adj
12,moda,m
12,yathātathyam,ind
12,yathāvastham,ind
12,yavāsa,m
12,yaśodhara,m
12,vartamāna,n
12,vardhana,m
12,vardhamāna,n
12,varṣaṇa,n
12,vallakī,f
12,vaśīkāra,m
12,vāgīśvarī,f
12,vājina,n
12,vāṭaka,m
12,vānīra,m
12,mahāpraṇāda,m
12,māñjiṣṭha,adj
12,māṇḍūkeya,m
12,mātulānī,f
12,mādana,adj
12,māyāvin,m
12,mārga,adj
12,rekṇas,n
12,lajjālu,f
12,lava,n
12,līlāvatī,f
12,tugā,f
12,tumba,mn
12,tṛṣu,adj
12,triṇāciketa,adj
12,tritva,n
12,tridhāman,m
12,tripadā,f
12,triveṇu,m
12,traimāsya,n
12,digdāha,m
12,dīti,f
12,dīrghabāhu,m
12,duḥsthita,adj
12,durdṛśa,adj
12,durdhara,m
12,durlakṣya,adj
12,durvida,adj
12,durviṣaha,adj
12,duṣṭi,f
12,dṛḍharatha,m
12,devamārga,m
12,devayoni,m
12,jaraṇa,n
12,jalaśāyin,m
12,jātavat,adj
12,jihīrṣu,adj
12,jīvā,f
12,deṣṇa,n
12,daivajña,m
12,dauryodhana,adj
12,dautya,n
12,dvipañcāśat,f
12,dhanika,adj
12,dhanurvāta,m
12,dharṇasi,adj
12,dharmacāriṇī,f
12,dharman,m
