lemma_id	lemma	upos	grammar	meaning
8818	saṃkarṣin	ADJ	adj	drawing together; contracting; shortening
222831	saṃkaṣ	VERB	1.P.,1.Ā.	
173884	saṃketakalikā	NOUN	f	name of a text
8860	saṃketaketana	NOUN	n	a place of assignation; place appointed for meeting (a lover etc.); rendezvous; appointment
205327	saṃkhalva	NOUN	m	[alchemy] = khalva, a grindstone
204936	saṃkhan	VERB	1.P.,2.P.,1.Ā.	to dig; to dig out
203888	saṃkheda	NOUN	m	
9101	saṃkhyāsamāpana	NOUN	m	name of Śiva
8963	saṃkhyāta	NOUN	n	number; multitude
171493	saṃkhyātṛ	ADJ	adj	
164875	saṃkhād	VERB	1.P.	to chew thoroughly; to eat up; to devour; to consume
214295	saṃkledaka	NOUN	m	[medic.] = saṃkleda
169211	saṃkocapuṣpikā	NOUN	f	Mimosa Pudica
199351	saṃkramavat	ADJ	adj	
164861	saṃkrand	VERB	1.P.	to cry or bellow or cry out together with (instr.)
225000	saṃkranday	VERB	10. P.	
176970	saṃkrāntivrata	NOUN	n	a kind of vrata at equinox
164864	saṃkrī	VERB	9.P.	to buy; to purchase
8902	saṃkrīḍana	NOUN	n	sporting; playing
173217	saṃkuca	NOUN	m	a kind of animal
8807	saṃkulīkṛta	ADJ	adj	thronged; crowded; gathered together; disordered; thrown into confusion
221320	saṃkuñcay	VERB	10.P.	
8770	saṃkālana	NOUN	n	the act of driving (cattle) together; carrying out or burning (a corpse)
217091	saṃkārikā	NOUN	f	name of a Mātṛ following Skanda
8786	saṃkīla	NOUN	m	name of a man
211742	saṃkūrd	VERB	1.P.,1.Ā.	
217339	saṃkṣap	VERB	1.P.,1.Ā.	to pass time fasting
203071	saṃkṣapay	VERB	10.P.,10.Ā.	
8912	saṃkṣara	NOUN	m	flowing together
8922	saṃkṣepaka	ADJ	adj	one who throws together; destroyer
8923	saṃkṣepaṇa	NOUN	n	throwing or heaping together; compression; abridgement; brief exposition; throwing; taking away
205206	saṃkṣoday	VERB	10.P.	to pulverize; to grind
42232	saṃlakṣaṇa	NOUN	n	the act of distinctly marking; distinguishing; characterizing; discernment; consideration
225362	saṃlamba	NOUN	m	
203738	saṃloca	NOUN	m	contraction
164725	saṃlubh	VERB	4.P.	to be perplexed or disturbed; to fall into confusion
216371	saṃmegha	NOUN	m	cloudy season
171700	saṃmelay	VERB	10.P.	[alchemy]
221001	saṃmikṣ	VERB	1.P.,1.Ā.	etw. w￼rzen
225224	saṃmita	ADJ	adj	
224276	saṃmitatama	ADJ	adj	
216870	saṃmocay	VERB	10.P.,10.Ā.	
210167	saṃmohaka	ADJ	adj	confusing
221306	saṃmoṣa	NOUN	m	confusion
174395	saṃmukhīkṛ	VERB	8.P.,8.Ā.	
17787	saṃnakha	ADJ	adj	tightly closed
164970	saṃnard	VERB	1.P.,1.Ā.	to roar aloud; to bellow
221827	saṃnata	NOUN	n	name of a position in dancing
17887	saṃnayana	NOUN	n	leading or bringing together
220962	saṃnaś	VERB	1.P.,1.Ā.	erreichen
17837	saṃnibandha	NOUN	m	binding firmly together or on; tying together; attachment; connection; consequence; effectiveness
17842	saṃnibhṛta	ADJ	adj	well kept secret; concealed; hidden; discreet; prudent; modest
211903	saṃnidhāray	VERB	10.P.	
220165	saṃnidhīkāra	NOUN	m	
17815	saṃnigraha	NOUN	m	restraint; punishment
17813	saṃnikṛṣṭa	NOUN	n	nearness
221787	saṃnikṣeptṛ	NOUN	m	
164975	saṃnikṣip	VERB	6.P.	to throw or lay down
164986	saṃnimīl	VERB	1.P.	to entirely close; to completely shut (the eyes)
212515	saṃnināda	NOUN	m	noise; rumor
217153	saṃnipiṣ	VERB	7.P.,6.P.,4.P.,1.P.,7.Ā.	to crush down
17832	saṃnipātana	NOUN	n	causing to fall together; action de faire coincider le d￩but de l'acte et la fin de la formule; coinciding
176150	saṃnirodhay	VERB	10.P.	
171082	saṃnirodhikā	NOUN	f	name of a Śakti
175017	saṃnirvac	VERB	3.Ā.,2.P.,3.P.	
164993	saṃnirvap	VERB	1.P.	to scatter about; to distribute; to dispense
200534	saṃnirvā	VERB	2.P.,4.P.	
17881	saṃnisarga	NOUN	m	good-naturedness; gentleness
215274	saṃnivedana	NOUN	n	giving; [rel.] offering
17867	saṃniveśin	ADJ	adj	seated or fixed in (comp.)
224472	saṃnivāpa	NOUN	m	mixing; r￩union du feu de l'ukhā et du feu pratisamedhanīya
17869	saṃnivāraṇa	NOUN	n	keeping back; restrained
17859	saṃnivāsa	NOUN	m	dwelling or living together; common habitation; a nest
17860	saṃnivāsin	ADJ	adj	dwelling; inhabiting
17874	saṃnivṛtti	NOUN	f	returning; coming back; desisting from; forbearance; avoiding
173870	saṃniyamana	NOUN	n	(alchem.) = niyamana
17875	saṃniścaya	NOUN	m	a settled opinion
221010	saṃniśri	VERB	1.P.,1.Ā.	
165005	saṃniṣic	VERB	6.P.	to pour into
224445	saṃniṣpāday	VERB	10.P.,10.Ā.	to father
202512	saṃniṣūday	VERB	10.P.	to kill
165008	saṃnud	VERB	6.P.	to impel or bring together
218449	saṃnyāsavat	ADJ	adj	
212750	saṃnyāsay	VERB	10.P.	to make some lay something down
217423	saṃpadvat	ADJ	adj	successful
222858	saṃpalāy	VERB	Denom.P.,Denom.Ā.	
214623	saṃparibhāvay	VERB	10.P.,10.Ā.	
203751	saṃparimarday	VERB	10.P.	to rub; to massage
214666	saṃparipracch	VERB	1.P.,6.P.,6.Ā.	to ask
199103	saṃparitap	VERB	4.P.,1.P.,1.Ā.,4.Ā.	
199761	saṃparitoṣay	VERB	10.P.,10.Ā.	
203798	saṃpariveṣṭ	VERB	1.P.,1.Ā.	
205809	saṃparivījay	VERB	10.P.	
216449	saṃparākram	VERB	4.P.,6.P.,1.P.,1.Ā.	
211673	saṃpidhānaka	NOUN	m	
218150	saṃpluti	NOUN	f	
206174	saṃpluṣ	VERB	1.P.	
217549	saṃpoṣay	VERB	10.P.	
202338	saṃprabhañj	VERB	1.P.,7.Ā.,1.Ā.,7.P.	
215420	saṃprabodha	NOUN	m	waking up
209695	saṃprabodhay	VERB	10.P.,10.Ā.	to awaken
202756	saṃpracchā	VERB	4.P.	
225934	saṃpracchādana	NOUN	n	
224227	saṃpracyu	VERB	1.P.,1.Ā.	
201863	saṃpracālay	VERB	10.P.,10.Ā.	
207205	saṃpracāra	NOUN	m	
204880	saṃpradhana	NOUN	m	
198757	saṃpradhyā	VERB	4.P.,4.Ā.	
201681	saṃpradhṛṣ	VERB	1.Ā.,5.Ā.,5.P.	
216737	saṃpradits	VERB	Desid.Ā.,Desid.P.	to wish to give
173558	saṃpragalbh	VERB	1.Ā.	
220043	saṃpragraha	NOUN	m	
222270	saṃpragṛ	VERB	9.P.,9.Ā.	
166513	saṃpraharaṇa	NOUN	n	
224723	saṃprahāsay	VERB	10.P.	
201726	saṃprahṛṣṭatara	ADJ	adj	
225940	saṃprajvalay	VERB	10. P.	
223148	saṃprajvālana	NOUN	n	
222017	saṃprajñā	NOUN	f	
216863	saṃprakruś	VERB	4.P.,1.P.,1.Ā.	
214393	saṃprakup	VERB	4.P.	to become angry
214589	saṃprakṛt	VERB	1.P.,6.P.,6.Ā.	to cut off
225882	saṃprakṣud	VERB	1. Ā.	
224582	saṃprakṣāpay	VERB	10.P.	to extinguish (a fire)
212003	saṃpralobha	NOUN	m	
209072	saṃpramāda	NOUN	m	rut; musth
205519	saṃpramārjay	VERB	10.P.,10.Ā.	
223697	saṃpramāṇa	NOUN	n	space
214522	saṃprapaś	VERB	4.P.,4.Ā.	to see; to observe
205913	saṃprapeṣay	VERB	10.P.	
211394	saṃprapātana	NOUN	n	name of a hell
208876	saṃprapūray	VERB	10.P.,10.Ā.	to fill with
170804	saṃprapūraṇa	NOUN	n	fulfillment
214529	saṃpraruṣ	VERB	6.P.,1.P.,4.P.	to be angry
202845	saṃprasaktam	ADV	ind	repeatedly; in short intervals
224894	saṃprasarpay	VERB	10. P.	
209074	saṃprasaṅga	NOUN	m	attachment
200835	saṃprasṛj	VERB	1.P.,6.Ā.,6.P.,4.Ā.	
202401	saṃpratap	VERB	4.P.,1.P.,1.Ā.,4.Ā.	
206957	saṃpratarpay	VERB	10.P.,10.Ā.	
212316	saṃprath	VERB	1.P.,1.Ā.	to be known universally; to be famous
172364	saṃpratibudh	VERB	1.P.,4.P.,4.Ā.	
217322	saṃpratikṛ	VERB	8.P.,8.Ā.	
217236	saṃpratilakṣay	VERB	10.P.,10.Ā.	to perceive
203276	saṃpratimuc	VERB	6.P.,6.Ā.,4.P.,4.Ā.	
199122	saṃpratipaś	VERB	4.P.,4.Ā.	
226134	saṃpratipālay	VERB	10. P.	
221538	saṃpratipṛ	VERB	9.P.,3.P.,3.Ā.,4.P.,9.Ā.	
214949	saṃpratisthāpay	VERB	10.P.,10.Ā.	
205890	saṃpratiyā	VERB	2.P.,2.Ā.	
213202	saṃpratiśraya	NOUN	m	
173095	saṃpratiśrāvay	VERB	10.P.,10.Ā.	
214983	saṃpratolī	NOUN	f	
216451	saṃpratyah	VERB	1.P.	
214507	saṃpratyavasthā	VERB	1.P.,1.Ā.	to stay; to remain
221584	saṃpratyavekṣaṇa	NOUN	n	
210155	saṃpratyupasthā	VERB	1.P.,1.Ā.	to approach
217227	saṃpratyāgam	VERB	6.P.,1.P.,1.Ā.	to return; to come back
218992	saṃpratyāyay	VERB	10.P.	
203515	saṃpratāpavat	ADJ	adj	
210111	saṃpratāray	VERB	10.P.,10.Ā.	to lead away somebody
220467	saṃpratāḍana	NOUN	n	beating (a drum)
171906	saṃpravartaka	ADJ	adj	generating
221606	saṃpravedh	VERB	1.P.,1.Ā.	to tremble; to shake extremely; in allen seinem Teilen erbeben 
212444	saṃpraverita	ADJ	adj	thrown
174687	saṃpraveśana	NOUN	n	
173645	saṃpravigāh	VERB	1.P.,1.Ā.	
172150	saṃpravyath	VERB	1.Ā.,1.P.	
226087	saṃpravā	VERB	2. P.	
223146	saṃpravādana	NOUN	n	
209820	saṃprayojaka	ADJ	adj	
214480	saṃpraśama	NOUN	m	
212424	saṃpraśleṣa	NOUN	m	
215718	saṃpreraka	ADJ	adj	driving to; urging
208215	saṃprotay	VERB	Denom.P.	to impale
204271	saṃprājña	ADJ	adj	wise; expert
220787	saṃprāpaka	ADJ	adj	
212566	saṃprāpay	VERB	10.P.,10.Ā.	to make someone go somewhere; to direct
168294	saṃprāśana	NOUN	n	eating; consumption
209435	saṃprītimat	ADJ	adj	
222586	saṃpsā	VERB	2.P.	to eat up
174357	saṃpuṭīkāra	NOUN	m	
218012	saṃpuṭīkṛti	NOUN	f	
226002	saṃpādaka	ADJ	adj	
209247	saṃpātana	NOUN	n	
166923	saṃrakṣa	NOUN	n	
202322	saṃrakṣaṇavat	ADJ	adj	
42185	saṃrakṣā	NOUN	f	guard; care; protection
205876	saṃrasana	ADJ	adj	?
200619	saṃrañjana	NOUN	n	colouring
42231	saṃrodana	NOUN	n	weeping together or vehemently; wailing; lamenting
42220	saṃrodhana	NOUN	n	complete obstruction; the act of stopping; checking; restraining; suppressing; fettering; confining
215968	saṃrohay	VERB	10.P.	to raise; to rescue
42228	saṃrohaṇa	ADJ	adj	healing; curing
164712	saṃropay	VERB	10.P.	to cause to grow over or cicatrize; to cause to grow; to plant
164706	saṃruc	VERB	1.Ā.	to shine together or at the same time or in rivalry; to shine; to beam; to glitter
164708	saṃruj	VERB	6.P.	to break to pieces; to shatter; to crush
42216	saṃrujana	NOUN	n	pain; ache
223495	saṃrāja	NOUN	m	
8278	saṃsahāyaka	NOUN	m	a comrade; companion
208313	saṃsarin	ADJ	adj	
8352	saṃsarpa	ADJ	adj	creeping
8356	saṃsarpamāṇaka	ADJ	adj	creeping; crawling
202602	saṃsarpay	VERB	10.P.	
8263	saṃsaṅga	NOUN	m	connection; conjunction; Verhalten [von K￶rperausscheidungen]
205692	saṃsecay	VERB	10.P.,10.Ā.	
8283	saṃsic	ADJ	adj	pouring; shedding together
216088	saṃsisṛkṣ	VERB	Desid.Ā.,Desid.P.	to wish to mix together
217920	saṃsisṛkṣā	NOUN	f	
211227	saṃsmara	ADJ	adj	remembering
220825	saṃsmaray	VERB	10.P.	
8467	saṃsmāraṇa	NOUN	n	counting over (cattle)
164825	saṃspand	VERB	1.Ā.	to throb; to quiver; to pulsate with life; to come to life
8448	saṃspardhin	ADJ	adj	jealous; vying with
8447	saṃspardhā	NOUN	f	emulation; rivalry; jealousy
173424	saṃsparśanavat	ADJ	adj	
222551	saṃsparśatama	ADJ	adj	most ... to touch
221799	saṃsphoṭay	VERB	10.P.,10.Ā.	
226535	saṃsphāy	VERB	4. Ā.	
164829	saṃspṛh	VERB	10.P.	to desire eagerly (acc.)
8455	saṃspṛś	ADJ	adj	touching (comp.)
225867	saṃsraṃs	VERB	9. Ā.	
215385	saṃsru	NOUN	m	[gramm.] verb saṃsru
8403	saṃstambhana	NOUN	n	an obstructive remedy; stopping; arresting
8406	saṃstambhayiṣu	ADJ	adj	wishing to stop or cause to stand still (a retreating army)
8408	saṃstambhin	ADJ	adj	stopping; averting (danger)
198561	saṃsthitika	ADJ	adj	of such a nature or kind
8433	saṃsthāna	NOUN	m	name of a people
212432	saṃsthāsnu	ADJ	adj	immovable
213281	saṃsupti	NOUN	f	
164836	saṃsvad	VERB	1.P.	to taste; to enjoy
212082	saṃsvaj	VERB	1.P.,1.Ā.	to embrace
8477	saṃsvedin	ADJ	adj	perspiring
224163	saṃsyandin	ADJ	adj	flowing together
8279	saṃsādhaka	ADJ	adj	wishing to conquer or win
173120	saṃsāntvay	VERB	Denom.P.	
200836	saṃsāraka	ADJ	adj	leading (water ...)
209592	saṃsāraparivartikā	NOUN	f	[rel.] name of Devī
8325	saṃsārasārathi	NOUN	m	[rel.] name of Śiva
8316	saṃsāravat	ADJ	adj	possessing or liable to mundane existence
208866	saṃsāraviṣakathana	NOUN	n	name of Liṅgapurāṇa, 1.86
17474	saṃtakṣaṇa	NOUN	n	hurting with words
164929	saṃtam	VERB	4.P.	to be distressed; to pine away
17496	saṃtapana	ADJ	adj	heating; warming; the act of becoming warm; inflaming; tormenting
203844	saṃtaptakhalva	NOUN	m	[alchemy] = taptakhalva
17543	saṃtarutra	ADJ	adj	conveying across; effective; sufficient (as wealth); ￼ber die Not helfend
225497	saṃtatatara	ADJ	adj	
17516	saṃtejana	NOUN	n	sharpening (fig.); exciting
164932	saṃtejay	VERB	10.P.	to stir up; to excite; to arouse
217856	saṃtoṣavat	ADJ	adj	
164944	saṃtrā	VERB	4.Ā.	to protect well or effectually; to preserve; to defend
17557	saṃtrāsana	NOUN	n	the act of terrifying; alarming
214553	saṃtrātṛ	ADJ	adj	protecting
17559	saṃtrāṇa	NOUN	n	saving; rescuing
17560	saṃtva	NOUN	n	union
17561	saṃtvarā	NOUN	f	great haste; hurry
17553	saṃtyāgin	ADJ	adj	relinquishing; leaving; abandoning
203759	saṃtālikā	NOUN	f	[alchemy] ?
17488	saṃtāna	NOUN	n	a particular mythical weapon
214554	saṃtānavat	ADJ	adj	
211749	saṃtāpaka	NOUN	n	
219222	saṃtāpavat	ADJ	adj	sad
17545	saṃtāraka	ADJ	adj	conveying or helping over
208804	saṃtāraṇa	NOUN	n	
218463	saṃtārin	ADJ	adj	saving
17475	saṃtāḍana	NOUN	n	striking or dashing to pieces
218115	saṃtṛpti	NOUN	f	satisfaction
8005	saṃvalgana	NOUN	n	jumping (with joy); exulting; Geschlechtsverkehr
164731	saṃvand	VERB	1.Ā.	to salute respectfully
8093	saṃvaraṇa	ADJ	adj	covering; containing; shutting
8140	saṃvardhana	NOUN	m	name of a man; one of the principal rays of the sun
169851	saṃvardhin	ADJ	adj	
8111	saṃvarga	ADJ	adj	rapacious; ravenous
8002	saṃvarmita	ADJ	adj	fully armed
8121	saṃvarta	NOUN	n	name of two Sāmans; [min.] = svarṇamākṣika
8129	saṃvartikā	NOUN	f	a young lotus-leaf (still rolled up)
223170	saṃvarṇanā	NOUN	f	
201013	saṃvarṣman	NOUN	m	
164734	saṃvas	VERB	2.Ā.	to be clothed or clad in (instr.)
8010	saṃvasatha	NOUN	m	an inhabited place; settlement; village; dwelling; house
42310	saṃvat	ADJ	adj	containing the word sam
42278	saṃvatsaraprabarha	NOUN	m	a variety of the Gavāmayana
42269	saṃvatsaratama	ADJ	adj	completing a full year; happening after a year
225416	saṃvatsaraśas	ADV	ind	
225354	saṃvaś	VERB	1. Ā.	
8056	saṃvedya	NOUN	n	name of a Tīrtha
211550	saṃvell	VERB	1.P.,1.Ā.	
8083	saṃveśana	ADJ	adj	causing to lie down
8149	saṃveṣṭana	NOUN	n	rolling up; encompassing; surrounding
171571	saṃvibhāvay	VERB	10.P.	
222611	saṃvic	VERB	7.Ā.,4.Ā.,7.P.	zusammenpacken
202205	saṃvicar	VERB	1.P.,1.Ā.	
172922	saṃviceṣṭ	VERB	1.P.,1.Ā.	
226054	saṃvici	VERB	3. P.	
202285	saṃvicāray	VERB	10.P.,10.Ā.	
8063	saṃvidhānavat	ADJ	adj	acting in the right way
219797	saṃvidhāray	VERB	10.P.,10.Ā.	
8061	saṃvidhātṛ	NOUN	m	a disposer; arranger; creator
205654	saṃvidru	VERB	1.P.,1.Ā.	[alchemy]
8029	saṃvighnita	ADJ	adj	impeded; hindered; prevented
173912	saṃvigāh	VERB	1.P.,1.Ā.	
199190	saṃvihā	VERB	3.Ā.,3.P.	
164759	saṃvihṛ	VERB	1.P.	to divert one's self; to sport; to play
176481	saṃvijña	ADJ	adj	
164741	saṃvijñāpay	VERB	10.P.	to make known; to proclaim; to recite; to repeat
202263	saṃvikṛ	VERB	6.Ā.,6.P.	
8078	saṃvimarda	NOUN	m	a sanguinary or deadly battle; internecine struggle
164747	saṃvinī	VERB	1.P.	to remove entirely; to suppress
164742	saṃvitarkay	VERB	Denom.P.	to deliberate about; to reflect upon
209521	saṃvivad	VERB	1.P.,1.Ā.	
206641	saṃvivah	VERB	4.P.,1.P.,1.Ā.	reiben
215172	saṃvivitsu	ADJ	adj	wishing to know
221111	saṃviṣ	VERB	4.P.,1.P.,3.P.	
224685	saṃviṣṭi	NOUN	f	
220593	saṃvyac	VERB	3.P.	(Stoff) zusammenlegen
164772	saṃvyath	VERB	1.Ā.,1.P.	to be thoroughly afflicted or discouraged
167359	saṃvyavasthiti	NOUN	f	remaining (in a state)
171404	saṃvyudāsa	NOUN	m	
213959	saṃvyākula	ADJ	adj	
175483	saṃvyāp	VERB	5.Ā.,5.P.	
8159	saṃvyūha	NOUN	m	combination; arrangement
200332	saṃvyūhana	NOUN	n	
220967	saṃvācay	VERB	10.P.,10.Ā.	
226531	saṃvādaka	NOUN	m	
42317	saṃvādana	NOUN	n	assent; agreement
8018	saṃvāha	ADJ	adj	setting in motion; moving
8019	saṃvāha	NOUN	m	bearing or carrying along; pressing together; rubbing the body; shampooing; a park for recreation; a market-place; extortion; name of one of the 7 winds
8024	saṃvāhinī	NOUN	f	a partic. vessel of the body (leading from the fetus to the mother)
7997	saṃvāpa	NOUN	m	throwing together; mixing; mingling
8098	saṃvāraṇa	ADJ	adj	warding off; keeping back
164761	saṃvījay	VERB	10.P.	to fan; to cause (the hair of the body) to stand erect
164760	saṃvīkṣ	VERB	1.Ā.	to look about; to look at attentively; to see; to perceive
205058	saṃvīrā	NOUN	f	[alchemy] a kind of siddhauṣadhī
8102	saṃvṛt	ADJ	adj	covering
8104	saṃvṛta	NOUN	m	name of Varuṇa; name of Viṣṇu
8105	saṃvṛta	NOUN	n	a secret place; close articulation
8136	saṃvṛtta	NOUN	m	name of Varuṇa; name of a serpent-demon
42134	saṃyadvasu	ADJ	adj	having continuous wealth
42147	saṃyamaka	ADJ	adj	checking; restraining
219212	saṃyamavat	ADJ	adj	
42154	saṃyamin	NOUN	m	a ruler; an ascetic; saint; ṣi
215329	saṃyas	NOUN	m	[gramm.] verb saṃyas
42142	saṃyati	NOUN	f	penance; self-castigation
225857	saṃyavana	ADJ	adj	
206180	saṃyodhakaṇṭaka	NOUN	m	name of a Yakṣa
199936	saṃyuddha	NOUN	n	fight
218700	saṃyuga	NOUN	m	a fight (= saṃyugam??)
42173	saṃyuj	NOUN	f	union; connection
42169	saṃyuktā	NOUN	f	a kind of metre; name of a plant
164692	saṃyāc	VERB	1.P.,1.Ā.	to ask; to beg; to implore; to solicit
168316	saṃyācay	VERB	10.Ā.	
42128	saṃyājya	NOUN	n	joining or sharing in a sacrifice
176448	saṃyūpa	NOUN	m	name of a son of Śūra and Bhojā
212449	saṃśapa	NOUN	m	an oath
8217	saṃśara	NOUN	m	breaking; rending
8191	saṃśayita	NOUN	n	doubt; uncertainty
222369	saṃśaṃsuka	ADJ	adj	
164780	saṃśaṅk	VERB	1.Ā.	to be very suspicious of (acc.) or with regard to
8226	saṃśiti	NOUN	f	excessive sharpening
217764	saṃśleṣavat	ADJ	adj	
164790	saṃśobhay	VERB	10.P.	to decorate; to adorn
218061	saṃśoddhṛ	ADJ	adj	purifying
202101	saṃśodhanasaṃśamanīya	NOUN	m	name of Suśrutasaṃhitā, Sū. 39
211422	saṃśodhin	ADJ	adj	purifying
214287	saṃśotha	NOUN	m	[medic.] a swelling (?)
201498	saṃśraddhā	VERB	3.Ā.,1.P.,3.P.	
8242	saṃśrava	ADJ	adj	audible
8252	saṃśrutya	NOUN	m	name of a son of Viśvāmitra
206542	saṃśvi	VERB	1.P.	to swell
222778	saṃśāsana	NOUN	n	direction
177102	saṃśātay	VERB	10.P.	
8196	saṃśīlana	NOUN	n	regular practice; habitual performance; frequent intercourse with (gen.)
200902	saṃḍhālay	VERB	Denom.P.,Denom.Ā.	[alchemy] = ḍhālay
99730	senācara	NOUN	m	a soldier; warrior
221842	senākalpa	NOUN	m	name of Śiva
99748	senārakṣa	NOUN	m	a guard; sentinel
99695	setubandhana	NOUN	n	a bridge or dam; a limit; barrier; name of a Paurānic wk
204760	sevyatama	ADJ	adj	
170314	sevālī	NOUN	f	spikenard
215569	sevāparādha	NOUN	m	name of a part of the Vāyupurāṇa
99807	sevāñjali	NOUN	m	a servant's reverential salutation with hollowed hands
105869	sicaya	NOUN	m	robe; raiment; cloth; clothes; old or ragged raiment
106098	siddhabuddha	NOUN	m	name of a teacher of Yoga
106066	siddhagraha	NOUN	m	name of a demon causing a particular kind of seizure or madness
106065	siddhaguru	NOUN	m	name of an author
211716	siddhakacchapa	NOUN	m	name of a village
175342	siddhakālikā	NOUN	f	a form of Durgā
106056	siddhakāma	ADJ	adj	having the wishes fulfilled
106106	siddhamodaka	NOUN	m	sugar prepared from bamboo-manna
106086	siddhapada	NOUN	n	name of a sacred place
106095	siddhaprayojana	NOUN	m	white mustard
106094	siddhapuṣpa	NOUN	m	the Kara-vīra plant
106152	siddhasena	NOUN	m	name of Kārttikeya (god of war); name of an astronomer
106151	siddhasusiddha	ADJ	adj	exceedingly efficacious (said of a particular Mantra)
106145	siddhasādhya	ADJ	adj	who or what has effected what was to be done; effected; accomplished; proved
204548	siddhasūtra	NOUN	n	[tantrism] ?
204278	siddhasūtraka	NOUN	n	?
205854	siddhatama	ADJ	adj	
106129	siddhavana	NOUN	n	name of a place
106132	siddhavāsa	NOUN	m	name of a place
210618	siddhavṛkṣa	NOUN	m	[bot.] a kind of plant
205423	siddhayogeśvara	NOUN	m	[alchemy] name of an alchemical preparation
208022	siddheśvaramāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 135
106242	siddhijñāna	NOUN	n	knowledge of what is established; certain knowledge
174276	siddhikhaṇḍa	NOUN	m	a kind of candied sugar
175325	siddhikālikā	NOUN	f	
174920	siddhikāraka	NOUN	m	a kind of bird
204050	siddhimūlī	NOUN	f	= vijayā = cannabis
205427	siddhinandana	NOUN	m	name of a man
204498	siddhipārada	NOUN	m	cinnabar
106269	siddhisādhaka	NOUN	mn	name of a Vedānta wk; a kind of plant
106196	siddhāntagarbha	NOUN	m	name of a work. by Mandanapāla
221500	siddhārthamati	NOUN	m	name of a Bodhisattva
215954	siddhārthasaṃhitā	NOUN	f	name of a text
106293	sidhmala	ADJ	adj	leprous
106292	sidhman	NOUN	mn	one of the 18 varieties of leprosy
213565	sidhyati	NOUN	m	[gramm.] the root sidh
113705	sikatāmaya	NOUN	n	a sandbank or an island with sandy shores
113708	sikatāvartman	NOUN	n	particular disease of the eyelid
204225	sikatāyantraka	NOUN	n	[alchemy] a kind of alchemical apparatus
207686	sikthataila	NOUN	n	[alchemy] a kind of alchemical preparation
106299	sinavat	ADJ	adj	abundant; copious
204057	sindhuhrada	NOUN	m	name of a lake (?)
106363	sindhulavaṇa	NOUN	n	rock-salt
106347	sindhuparṇī	NOUN	f	Gmelina Arborea
204505	sindhuplava	NOUN	m	[alchemy] = agnijāra
203472	sindhuprabhava	NOUN	n	= saindhava
203466	sindhuprabhūta	NOUN	n	= saindhava
106353	sindhuprasūta	NOUN	n	rock-salt
216972	sindhupulindaka	NOUN	m	name of a people
106377	sindhusaṃgama	NOUN	m	the mouth of a river
205199	sindhusaṃjāta	NOUN	n	[alchemy] = saindhava
106315	sindūrapuṣpī	NOUN	f	a kind of plant
106317	sindūrarasa	NOUN	m	a particular preparation of quicksilver
204873	sirāgraha	NOUN	m	[medic.] a kind of vātavyādhi (Austrocknen von sirās, die zum Kopf f￼hren)
106414	sirāpraharṣa	NOUN	m	
202520	sirāvarṇavibhakti	NOUN	f	name of Suśrutasaṃhitā, Śār. 7
106420	sirāvedha	NOUN	m	
168523	sitacillī	NOUN	f	a kind of vegetable
105915	sitadarbha	NOUN	m	white Kuśa grass
105922	sitadhātu	NOUN	m	a white mineral; chalk
173918	sitajaṅghā	NOUN	f	a kind of plant
105883	sitakamala	NOUN	n	a white lotus
105898	sitakeśa	NOUN	m	name of a Dānava
105895	sitakumbhī	NOUN	f	a white Bignonia
105890	sitakāca	NOUN	m	yellowish whiteness; rock-crystal
105953	sitalatā	NOUN	f	a kind of plant
105941	sitamarica	NOUN	n	white pepper
207616	sitamākṣīka	NOUN	n	[min.] = raupyamākṣika
105924	sitapaṭa	NOUN	m	name of an author
105938	sitaprabha	NOUN	n	silver
105931	sitapuṅkhā	NOUN	f	a kind of plant
105933	sitapuṣpa	NOUN	m	Tabernaemontana Coronaria; Saccharum Spontaneum; Acacia Sirissa
170435	sitapuṣpaka	NOUN	m	
105950	sitaraśmi	NOUN	m	the moon
105971	sitasapti	NOUN	m	name of Arjuna
105972	sitasarṣapa	NOUN	m	white mustard; a grain of white mustard-seed
105977	sitasiddhārtha	NOUN	m	white mustard (or a grain of white mustard-seed)
105912	sitatara	ADJ	adj	extremely white
207640	sitatāpya	NOUN	n	[min.] = tāramākṣika
105958	sitavallīja	NOUN	n	white pepper
105959	sitavājin	NOUN	m	name of Arjuna
105966	sitaśūraṇa	NOUN	mn	a species of Arum; = vanaśūraṇa
105996	sitābhā	NOUN	f	a kind of shrub
166463	sitāhvā	NOUN	f	a kind of plant
207237	sitārāga	NOUN	n	silver
106018	sitāsita	NOUN	m	Venus and Saturn; name of Baladeva
106034	sitātraya	NOUN	n	three kinds of white sugar
175052	sitātrika	NOUN	n	the three kinds of sugar
199106	siñcayāna	ADJ	adj	sprinkling
113548	siṃhacandra	NOUN	m	name of various men
113568	siṃhadhvaja	NOUN	m	name of a Buddha
113566	siṃhadvāra	NOUN	n	a palace-gate; a principal or chief gate; any gate or entrance
113539	siṃhakesara	NOUN	m	Mimusops Elengi; a kind of sweetmeat
113680	siṃhalasthā	NOUN	f	a species of pepper
207424	siṃhamūtra	NOUN	m	[medic.] = kṣāramṛttikā
113579	siṃhaparṇikā	NOUN	f	Phaseolus Trilobus
113584	siṃhapura	NOUN	n	name of a town (Singapur)
207033	siṃharāśi	NOUN	m	name of a Tīrtha
