grammar_id	nongrammar_locus	link_type	source_dataset	date
id_gra:8373	vedaweb:67615e6bb20f4c1a9fb8a040:1.16.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:6689	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:6585	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:7579	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:3635	vedaweb:67615e6bb20f4c1a9fb8a040:1.19.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:7917	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:9283	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:2010	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:8312	vedaweb:67615e6bb20f4c1a9fb8a040:1.18.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:2947	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:7439	vedaweb:67615e6bb20f4c1a9fb8a040:1.27.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:9533	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:7595	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:6279	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4738	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:10367	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:1845	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:1090	vedaweb:67615e6bb20f4c1a9fb8a040:1.105.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:9325	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:7848	vedaweb:67615e6bb20f4c1a9fb8a040:1.40.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:8535	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:8697	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:320	vedaweb:67615e6bb20f4c1a9fb8a040:1.7.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:3474	vedaweb:67615e6bb20f4c1a9fb8a040:1.44.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:6285	vedaweb:67615e6bb20f4c1a9fb8a040:1.14.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:6744	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:8591	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:8557	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:4406	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:10592	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:10611	vedaweb:67615e6bb20f4c1a9fb8a040:1.45.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7039	vedaweb:67615e6bb20f4c1a9fb8a040:1.13.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:7193	vedaweb:67615e6bb20f4c1a9fb8a040:1.15.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:3145	vedaweb:67615e6bb20f4c1a9fb8a040:1.72.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:6247	vedaweb:67615e6bb20f4c1a9fb8a040:1.14.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:3445	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6920	vedaweb:67615e6bb20f4c1a9fb8a040:1.34.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:4752	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5348	vedaweb:67615e6bb20f4c1a9fb8a040:1.19.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:5533	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5727	vedaweb:67615e6bb20f4c1a9fb8a040:1.14.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:10435	vedaweb:67615e6bb20f4c1a9fb8a040:1.34.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:255	vedaweb:67615e6bb20f4c1a9fb8a040:1.33.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:9216	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:8833	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:10713	vedaweb:67615e6bb20f4c1a9fb8a040:1.15.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:1831	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:1075	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4923	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5702	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6790	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.15	translation-witness	metrical_data_2024	2026-07-11
id_gra:10116	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.20	translation-witness	metrical_data_2024	2026-07-11
id_gra:8818	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5049	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:3678	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:1487	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:208	vedaweb:67615e6bb20f4c1a9fb8a040:1.61.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:2253	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:8003	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:1210	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:4627	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:6564	vedaweb:67615e6bb20f4c1a9fb8a040:1.13.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:7355	vedaweb:67615e6bb20f4c1a9fb8a040:1.46.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:9893	vedaweb:67615e6bb20f4c1a9fb8a040:1.3.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:5227	vedaweb:67615e6bb20f4c1a9fb8a040:1.21.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:10318	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5261	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:10096	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:8287	vedaweb:67615e6bb20f4c1a9fb8a040:1.35.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:7616	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:8560	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:3069	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:8288	vedaweb:67615e6bb20f4c1a9fb8a040:1.35.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5084	vedaweb:67615e6bb20f4c1a9fb8a040:1.13.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:10254	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:7023	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4688	vedaweb:67615e6bb20f4c1a9fb8a040:1.67.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:8139	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:8788.1	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:993	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5260	vedaweb:67615e6bb20f4c1a9fb8a040:1.16.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:7207	vedaweb:67615e6bb20f4c1a9fb8a040:1.18.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:9480	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:2308	vedaweb:67615e6bb20f4c1a9fb8a040:1.9.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6412	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:4935	vedaweb:67615e6bb20f4c1a9fb8a040:1.3.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5369	vedaweb:67615e6bb20f4c1a9fb8a040:1.28.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:1028	vedaweb:67615e6bb20f4c1a9fb8a040:1.7.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:4249	vedaweb:67615e6bb20f4c1a9fb8a040:1.34.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5254	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:7571	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6293	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:595	vedaweb:67615e6bb20f4c1a9fb8a040:1.9.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:12060	vedaweb:67615e6bb20f4c1a9fb8a040:1.9.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:526	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5722	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5721	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:2360	vedaweb:67615e6bb20f4c1a9fb8a040:1.59.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:8260	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:4677	vedaweb:67615e6bb20f4c1a9fb8a040:1.14.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:1824	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:2922	vedaweb:67615e6bb20f4c1a9fb8a040:1.65.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:7432	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:7434	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:576	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:1085	vedaweb:67615e6bb20f4c1a9fb8a040:1.9.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5076	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5077	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7890	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:1582	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.11	translation-witness	metrical_data_2024	2026-07-11
id_gra:3222	vedaweb:67615e6bb20f4c1a9fb8a040:1.18.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:4255	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4256	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:4264	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:5516	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:5539	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:9505	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4385	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:2241	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:2736	vedaweb:67615e6bb20f4c1a9fb8a040:1.36.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5186	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4041	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:1735	vedaweb:67615e6bb20f4c1a9fb8a040:1.21.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:9156	vedaweb:67615e6bb20f4c1a9fb8a040:1.43.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:6834	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:9975	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:6755	vedaweb:67615e6bb20f4c1a9fb8a040:1.38.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:669	vedaweb:67615e6bb20f4c1a9fb8a040:1.121.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:7677	vedaweb:67615e6bb20f4c1a9fb8a040:1.37.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:3190	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:7783	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:7785	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.13	translation-witness	metrical_data_2024	2026-07-11
id_gra:6217	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:3428	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6870	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:4499	vedaweb:67615e6bb20f4c1a9fb8a040:1.13.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5468	vedaweb:67615e6bb20f4c1a9fb8a040:1.63.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:9143	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:9672	vedaweb:67615e6bb20f4c1a9fb8a040:1.30.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:7782	vedaweb:67615e6bb20f4c1a9fb8a040:1.46.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:7125	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:8720	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:8983	vedaweb:67615e6bb20f4c1a9fb8a040:1.43.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:7585	vedaweb:67615e6bb20f4c1a9fb8a040:1.7.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:1578	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:8639	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:4511	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:1687	vedaweb:67615e6bb20f4c1a9fb8a040:1.109.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:5549	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:5548	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:7156	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:1079	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:2708	vedaweb:67615e6bb20f4c1a9fb8a040:1.3.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:6636	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:6193	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:4127	vedaweb:67615e6bb20f4c1a9fb8a040:1.53.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:8979	vedaweb:67615e6bb20f4c1a9fb8a040:1.13.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:8828	vedaweb:67615e6bb20f4c1a9fb8a040:1.36.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:6921	vedaweb:67615e6bb20f4c1a9fb8a040:1.12.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:5640	vedaweb:67615e6bb20f4c1a9fb8a040:1.30.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:9918	vedaweb:67615e6bb20f4c1a9fb8a040:1.38.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:1633	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:7281	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:9976	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:1023	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:2214	vedaweb:67615e6bb20f4c1a9fb8a040:1.77.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:5273	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:9230	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:3616	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:3618	vedaweb:67615e6bb20f4c1a9fb8a040:1.20.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:3277	vedaweb:67615e6bb20f4c1a9fb8a040:1.19.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:1777	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.16	translation-witness	metrical_data_2024	2026-07-11
id_gra:2795	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:3905	vedaweb:67615e6bb20f4c1a9fb8a040:1.30.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:8333	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:10725	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:7374	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:9385	vedaweb:67615e6bb20f4c1a9fb8a040:1.25.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7676	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7952.2	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7048	vedaweb:67615e6bb20f4c1a9fb8a040:1.11.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:3125	vedaweb:67615e6bb20f4c1a9fb8a040:1.5.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:10642	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:2520	vedaweb:67615e6bb20f4c1a9fb8a040:1.16.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:2521	vedaweb:67615e6bb20f4c1a9fb8a040:1.16.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:6861	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4820	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4827	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:7465	vedaweb:67615e6bb20f4c1a9fb8a040:1.7.3	translation-witness	metrical_data_2024	2026-07-11
id_gra:9445	vedaweb:67615e6bb20f4c1a9fb8a040:1.3.10	translation-witness	metrical_data_2024	2026-07-11
id_gra:8028	vedaweb:67615e6bb20f4c1a9fb8a040:1.36.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6342	vedaweb:67615e6bb20f4c1a9fb8a040:1.48.9	translation-witness	metrical_data_2024	2026-07-11
id_gra:2118	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:2126	vedaweb:67615e6bb20f4c1a9fb8a040:1.27.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:178	vedaweb:67615e6bb20f4c1a9fb8a040:1.58.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:5264	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.20	translation-witness	metrical_data_2024	2026-07-11
id_gra:4714	vedaweb:67615e6bb20f4c1a9fb8a040:1.22.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:2102	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:1412	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:1776	vedaweb:67615e6bb20f4c1a9fb8a040:1.3.5	translation-witness	metrical_data_2024	2026-07-11
id_gra:6606	vedaweb:67615e6bb20f4c1a9fb8a040:1.31.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:10129	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:9789	vedaweb:67615e6bb20f4c1a9fb8a040:1.15.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:1397	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:5491	vedaweb:67615e6bb20f4c1a9fb8a040:1.8.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:7344	vedaweb:67615e6bb20f4c1a9fb8a040:1.19.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:9674	vedaweb:67615e6bb20f4c1a9fb8a040:1.2.7	translation-witness	metrical_data_2024	2026-07-11
id_gra:101	vedaweb:67615e6bb20f4c1a9fb8a040:1.28.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:868	vedaweb:67615e6bb20f4c1a9fb8a040:1.30.18	translation-witness	metrical_data_2024	2026-07-11
id_gra:1345	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.14	translation-witness	metrical_data_2024	2026-07-11
id_gra:3103	vedaweb:67615e6bb20f4c1a9fb8a040:1.24.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:3571	vedaweb:67615e6bb20f4c1a9fb8a040:1.51.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:6653	vedaweb:67615e6bb20f4c1a9fb8a040:1.26.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:9632	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:10292	vedaweb:67615e6bb20f4c1a9fb8a040:1.10.2	translation-witness	metrical_data_2024	2026-07-11
id_gra:6370	vedaweb:67615e6bb20f4c1a9fb8a040:1.32.1	translation-witness	metrical_data_2024	2026-07-11
id_gra:2787	vedaweb:67615e6bb20f4c1a9fb8a040:1.36.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:5853	vedaweb:67615e6bb20f4c1a9fb8a040:1.23.24	translation-witness	metrical_data_2024	2026-07-11
id_gra:10384	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:10385	vedaweb:67615e6bb20f4c1a9fb8a040:1.6.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:8592	vedaweb:67615e6bb20f4c1a9fb8a040:1.4.8	translation-witness	metrical_data_2024	2026-07-11
id_gra:8882	vedaweb:67615e6bb20f4c1a9fb8a040:1.52.4	translation-witness	metrical_data_2024	2026-07-11
id_gra:137	vedaweb:67615e6bb20f4c1a9fb8a040:1.1.6	translation-witness	metrical_data_2024	2026-07-11
id_gra:4417	vedaweb:67615e6bb20f4c1a9fb8a040:1.33.12	translation-witness	metrical_data_2024	2026-07-11
id_gra:4522	vedaweb:67615e6bb20f4c1a9fb8a040:1.9.8	translation-witness	metrical_data_2024	2026-07-11
