anchor_type	anchor_id	anchor_key_slp1	target_locus	link_type	source_dataset	match_method	confidence	evidence_count	date
id-gra	gra:5237	panasy	vedaweb:1.55.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5250	papuri	vedaweb:1.46.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5283	parAvfj	vedaweb:1.112.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5280	parAyaRa	vedaweb:10.19.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5344	parRin	vedaweb:6.46.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5356	parSu	vedaweb:1.105.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5315	parizwi	vedaweb:1.65.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5371	pavitravat	vedaweb:1.160.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5774	pfTubuDna	vedaweb:1.28.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5746	pftanAyu	vedaweb:3.1.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5753	pftsuti	vedaweb:1.110.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5825	pozya	vedaweb:1.113.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5935	praBUti	vedaweb:3.19.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5919	praDana	vedaweb:1.116.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:6000	praSis	vedaweb:1.145.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:6024	prasravaRa	vedaweb:1.180.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5954	prayati	vedaweb:1.109.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5964	prayukti	vedaweb:1.151.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5642	purUtama	vedaweb:1.5.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5590	puruDa	vedaweb:3.54.19:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5584	purudaMsas	vedaweb:1.3.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5569	purukutsa	vedaweb:1.63.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5614	purumIQa	vedaweb:1.151.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:5676	puzwivarDana	vedaweb:1.18.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7356	rA	vedaweb:1.182.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7393	rASi	vedaweb:4.20.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7357	rAkA	vedaweb:2.32.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7389	rAmyA	vedaweb:2.2.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7221	raGudru	vedaweb:1.140.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7271	raTavat	vedaweb:1.122.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7269	raTayuj	vedaweb:1.139.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7297	ran	vedaweb:1.120.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7306	rapS	vedaweb:4.20.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7330	rayivat	vedaweb:1.129.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7406	rip	vedaweb:1.118.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7501	roDas	vedaweb:2.15.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7510	rohit	vedaweb:1.14.12:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7437	rud	vedaweb:1.33.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:7440	rudravartani	vedaweb:1.3.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9625	sADizWa	vedaweb:1.58.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9664	sAhadevya	vedaweb:4.15.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9637	sApta	vedaweb:1.20.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9638	sApta	vedaweb:1.20.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9648	sAya	vedaweb:5.77.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10273.1	sTAna	vedaweb:5.76.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10115	sUracakzas	vedaweb:1.16.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10121	sUryatvac	vedaweb:1.47.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9237	saDanI	vedaweb:4.4.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9238	saDanya	vedaweb:4.4.14:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9127	saMgaTa	vedaweb:1.91.16:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9589	sahAvat	vedaweb:1.175.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9590	sahAvat	vedaweb:1.175.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9580	sahasrAkza	vedaweb:1.23.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9559	sahasraBarRas	vedaweb:9.60.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9539	sahasraRITa	vedaweb:3.60.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9535	sahasracakzas	vedaweb:7.34.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9149	saj	vedaweb:1.33.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9382	samaha	vedaweb:1.120.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9371	samanta	vedaweb:1.185.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9375	samara	vedaweb:6.9.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9426	samrAjYI	vedaweb:10.85.46:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9271	sanABi	vedaweb:1.164.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9266	sanaSruta	vedaweb:3.11.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9262	sanaya	vedaweb:3.20.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9263	sanaya	vedaweb:3.20.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9306	sapatna	vedaweb:10.128.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9307	sapatnahan	vedaweb:10.159.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9340	saptAsya	vedaweb:4.50.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9322	saptati	vedaweb:2.18.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9333	saptavaDri	vedaweb:5.78.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9452	sarUpa	vedaweb:4.16.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9460	sarpis	vedaweb:1.127.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9199	satrAjit	vedaweb:2.21.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9187	satyavac	vedaweb:3.26.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9429	sayuj	vedaweb:1.164.20:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10144	seka	vedaweb:1.181.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10150	senAnI	vedaweb:7.20.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9673	sic	vedaweb:1.95.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9682	sinDumAtf	vedaweb:1.46.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9679	sinIvAlI	vedaweb:2.32.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9689	siv	vedaweb:1.31.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10325	smaddizwi	vedaweb:3.45.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10158	soBarI	vedaweb:8.22.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10186	somApUzan	vedaweb:2.40.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10187	somArudra	vedaweb:6.74.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10167	somapati	vedaweb:1.76.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10309	spfhayAyya	vedaweb:6.7.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10348	sraj	vedaweb:4.38.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10351	sras	vedaweb:2.17.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10355	sriD	vedaweb:5.54.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10215	stana	vedaweb:1.164.49:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10242	stut	vedaweb:1.169.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9744	sucetas	vedaweb:4.36.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9800	sudfSIka	vedaweb:4.16.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9748	sujaniman	vedaweb:7.62.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9904	sumahas	vedaweb:4.11.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9900	sumantu	vedaweb:1.129.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9924	sumnAyu	vedaweb:5.8.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9844	supUta	vedaweb:4.57.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9865	suprAyaRa	vedaweb:2.3.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9869	suprIta	vedaweb:5.21.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9860	suprayas	vedaweb:2.2.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9943	surA	vedaweb:1.116.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9944	surAti	vedaweb:5.79.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9981	suveda	vedaweb:4.7.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:9927	suyajYa	vedaweb:2.21.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10019	suzAman	vedaweb:8.23.28:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10010	suzaKi	vedaweb:1.173.9:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10016	suzaha	vedaweb:6.46.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10037	suzwuB	vedaweb:1.62.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10369	svagUrta	vedaweb:1.140.13:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10368	svakzatra	vedaweb:1.54.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10460	svarBAnu	vedaweb:5.40.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10453	svarjit	vedaweb:2.21.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:10524	svid	vedaweb:4.2.6:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3865	tUrvayARa	vedaweb:1.53.10:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3855	tUtuji	vedaweb:4.32.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:12387	tUtuji	vedaweb:4.32.2:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3629	tadapas	vedaweb:2.13.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3632	tadokas	vedaweb:1.15.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3890	tfzRaj	vedaweb:1.85.11:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3888	tfzwa	vedaweb:3.9.3:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3936	triDA	vedaweb:1.117.24:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3777	tugrya	vedaweb:1.33.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3805	turAzAh	vedaweb:3.48.4:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3800	turaRy	vedaweb:1.121.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3825	tuvigrIva	vedaweb:1.187.5:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3846	tuvizvan	vedaweb:1.166.1:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3997	tvAdAta	vedaweb:1.10.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:12402	tvAdAta	vedaweb:1.10.7:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:4001	tvAyA	vedaweb:1.101.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:3986	tvakzas	vedaweb:1.100.15:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
id-gra	gra:4020	tvezasaMdfS	vedaweb:1.85.8:668bbf5c1e18769f3d9aafc3	translation-witness	VisualDCS/non-derived/vedaweb/grassmann_de_1876_1877.json	id-link	0.99	4	08-07-2026
