Name:Date1:Date2:"Middle Date":"Total Stems":"Total nouns":"%Total nouns":"Total Adjectives":"%Total Adjectives":"Total indicatives":"%Total indicatives":"Total pronouns":"%Total pronouns":"Total Verbal forms":"%Total Verbal forms":"Middle stanza length":"Middle Verbal Position":"Total Verbal forms finite":"%Total Verbal forms fnfinite":"Total Verbal forms infinite":"%Total Verbal forms infinite":"Total Names Sg.":"%Total Names Sg":"Total Names Du.":"%Total Names Du.":"Total Names pl.":"%Total Names pl.":"Total pronouns Sg.":"%Total pronouns Sg.":"Total pronouns Du.":"%Total pronouns Du.":"Total pronouns Pl.":"%Total pronouns Pl.":"Total Names and Prn. Sg.":"%Total Names and Prn. Sg.":"Total Names and Prn. Du.":"%Total Names and Prn. Du.":"Total Names and Prn. Pl.":"%Total Names and Prn. Pl.":"SG. Nom.":"SG. Voc.":"SG. Acc.":"SG. Ins":"SG. Dat":"SG. Abl":"SG. Gen":"SG. Loc":"DU. Nom.":"DU. Voc.":"DU. Acc.":"DU. Ins":"DU. Dat":"DU. Abl":"DU. Gen":"DU. Loc":"PL. Nom.":"PL. Voc.":"PL. Acc.":"PL. Ins":"PL. Dat":"PL. Abl":"PL. Gen":"PL. Loc":"Total Composits":"Middle Composits count in stanza":"Middle MAX length of Composit":"Total sylables in the chapter":"Middle sylables in stanza":"Middle sylables in stem":"FF. Present Ind.":"FF. Pres. Potential":"FF. Pres. Imp.":"FF. Imperfect ind":"FF. Future Ind.":"FF. Future Cond.":"FF. Future. Ind. Peri.":"FF. Aorist Ind. Root.":"FF. Aorist Ind. Them.":"FF. Aorist Ind. Red.":"FF. Aorist Ind. S.":"FF. Aorist Ind. Is.":"FF. Aorist Ind. Sa.":"FF. Aorist Prec.":"FF. Perfect Ind.":"FF. Perfect Ind. Peri.":"FF. 17":"FF. 18":"FF. Past Passive Participle":"FF. Past Active Participle":"FF. Future passive particle":"FF. Infinitive":"FF. Absolutive":"FF. Present Passive":"FF. Pres. Sub.":"FF. Pres. Imperative Passive":"FF. Imperfect Ind. Passive ":"FF. Aorist Ind. Passive":"FF. Pres. Opt Passive":"FF. Aorist Jus.":"FF. 31":"FF.  Aorist Jus./Sub./Opt/Perf_Opt":"FF.  Aorist Imp.":"FF. 34?":"FF. Aorist Ind. Sis.":"FF. Perfect Sub":"FF.  Perfect Jus.":"FF.  Perfect Opt.":"FF.  Perfect Imp":"FF.  Present Jus.":"FF.  Plp. ind.":"FF.  Aorist Sub.":"IF.Present Ind.":"IF.Pres. Potential":"IF.Pres. Imp.":"IF.Imperfect ind":"IF.Future Ind.":"IF.Future Cond.":"IF.Future. Ind. Peri.":"IF.Aorist Ind. Root.":"IF.Aorist Ind. Them.":"IF.Aorist Ind. Red.":"IF.Aorist Ind. S.":"IF.Aorist Ind. Is.":"IF.Aorist Ind. Sa.":"IF.Aorist Prec.":"IF.Perfect Ind.":"IF.Perfect Ind. Peri.":IF.17:IF.18:"IF.Past Passive Participle":"IF.Past Active Participle":"IF.Future passive particle":IF.Infinitive:IF.Absolutive:"IF.Present Passive":"IF.Pres. Sub.":"IF.Pres. Imperative Passive":"IF.Imperfect Ind. Passive ":"IF.Aorist Ind. Passive":"IF.Pres. Opt Passive":"IF.Aorist Jus.":IF.31:"IF. Aorist Jus./Sub./Opt/Perf_Opt":"IF. Aorist Imp.":IF.34?:"IF.Aorist Ind. Sis.":"IF.Perfect Sub":"IF. Perfect Jus.":"IF. Perfect Opt.":"IF. Perfect Imp":"IF. Present Jus.":"IF. Plp. ind.":"IF. Aorist Sub.":"Finite Forms in Sg.":"%Finite Forms in Sg.":"Finite Forms in Du.":"%Finite Forms in Du.":"Finite Forms in Pl.":"%Finite Forms in Pl.":"Total finite forms person 1":"%Total finite forms person 1":"Total finite forms person 2":"%Total finite forms person 2":"Total finite forms person 3":"%Total finite forms person 3":"MAX Composite Length":"Total Letters":ai%:au%:a%:ā%:i%:ī%:u%:ū%:ṛ%:ṝ%:ḷ%:ḹ%:e%:o%:ṁ%:ḥ%:L.%:kh%:gh%:k%:g%:ṅ%:ṭh%:ḍh%:ṭ%:ḍ%:ṇ%:th%:dh%:t%:d%:n%:ch%:jh%:c%:j%:ñ%:ph%:p%:bh%:b%:m%:y%:r%:l%:v%:ṣ%:ś%:s%:h%:Author:
"Sūryasiddhānta":300:500:400:2138:1236:57.81%:346:16.18%:179:8.37%:127:5.94%:250:11.69%: 7.69: 5.28:74:29.60%:176:70.40%:549:65.36%:18:2.14%:273:32.50%:53:60.92%:3:3.45%:31:35.63%:602: 6.4940668824163978E+001:21: 2.2653721682847898E+000:304: 3.2793959007551244E+001:298:0:70:43:9:46:57:79:11:0:1:0:0:0:7:2:201:0:5:50:0:5:39:4:492:1.77:3.29:4469:16.08:2.09:16:34:1:0:2:0:0:1:0:0:0:0:0:0:4:0:0:0:0:0:0:0:0:16:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:133:0:17:1:20:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:56:75.68%:1:1.35%:17:22.97%:19:25.68%:1:1.35%:54:72.97%:10:10993:0.6913:0.2638:18.2116:8.6328:4.2118:0.7641:2.5289:0.6277:0.6823:0.0000:0.0000:0.0000:2.3924:1.6465:2.0740:2.2560:0.0000:0.4548:0.3730:3.1475:2.0740:0.1546:0.0182:0.0000:0.5731:0.2365:1.2553:0.5822:1.1462:6.7043:3.0110:3.4840:0.0546:0.0637:1.3008:1.1371:0.2547:0.1910:2.1195:1.4191:0.2911:3.0474:4.2482:5.7946:1.0916:3.5659:1.4828:1.7466:3.1293:0.8642:jj
"Saṅghabhedavastu":0:200:100:7630:3257:42.69%:754:9.88%:1246:16.33%:879:11.52%:1494:19.58%:33.76:33.65:685:45.85%:809:54.15%:2426:77.81%:52:1.67%:640:20.53%:597:71.07%:14:1.67%:229:27.26%:3023: 7.6376958059626077E+001:66: 1.6675088428499241E+000:869: 2.1955533097524000E+001:1436:96:495:344:25:63:335:229:47:0:4:1:0:0:7:7:438:83:79:60:4:3:181:21:1106:4.89:2.77:22404:99.13:2.94:370:29:70:8:54:0:0:62:12:0:6:0:0:0:14:0:0:0:0:0:0:0:0:29:0:11:0:17:0:3:0:0:0:0:0:0:0:0:0:0:0:0:43:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:528:18:30:32:152:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:465:67.88%:3:0.44%:217:31.68%:250:36.50%:76:11.09%:359:52.41%:6:52005:0.2865:0.4115:19.9904:8.7434:5.0091:0.8711:2.3998:0.5307:0.7249:0.0019:0.0000:0.0000:2.3863:1.7248:2.3132:1.7287:0.0000:0.1500:0.1461:3.0882:0.8480:0.0808:0.0942:0.0423:0.2077:0.1154:0.9576:0.7442:0.9595:7.3570:2.1536:4.0188:0.1211:0.0115:0.9980:1.0191:0.3288:0.0654:3.0689:1.0441:0.4077:3.7035:4.1977:5.6014:0.9941:3.4785:1.4518:1.1749:3.3785:0.8691:jj
"Sāṃkhyakārikā":350:400:375:1067:539:50.52%:175:16.40%:177:16.59%:68:6.37%:108:10.12%: 7.31: 6.07:54:50.00%:54:50.00%:419:82.48%:1:0.20%:88:17.32%:45:84.91%:1:1.89%:7:13.21%:464: 8.2709447415329777E+001:2: 3.5650623885918004E-001:95: 1.6934046345811051E+001:269:0:35:16:2:88:39:15:0:0:0:0:0:0:2:0:67:0:2:10:0:4:10:2:218:1.49:2.99:2625:17.98:2.46:43:1:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:44:0:4:0:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:47:87.04%:0:0%:7:12.96%:9:16.67%:0:0%:45:83.33%:7:6325:0.5692:0.1581:20.0791:7.9526:5.5968:0.3478:2.2451:0.4743:1.1383:0.0000:0.0000:0.0000:1.9289:1.0119:1.5336:1.6443:0.0000:0.2213:0.1739:2.9091:1.0435:0.2372:0.0791:0.0158:0.4743:0.0474:1.1225:0.7115:1.3913:7.5573:2.6403:3.1462:0.0474:0.0000:1.5652:0.3636:0.3953:0.0000:3.4783:1.1700:0.3004:3.6364:4.3794:5.9921:0.6957:4.2213:1.7549:1.5810:3.4941:0.4743:jj
"Sāṃkhyakārikābhāṣya":500:600:550:9955:4580:46.01%:1299:13.05%:1983:19.92%:840:8.44%:1254:12.60%: 7.72: 7.50:693:55.26%:561:44.74%:3244:77.87%:62:1.49%:860:20.64%:597:79.60%:11:1.47%:142:18.93%:3841: 7.8132628152969900E+001:73: 1.4849471114727422E+000:1002: 2.0382424735557365E+001:2456:6:358:197:8:366:236:214:32:0:6:0:0:4:30:1:641:0:44:82:0:31:134:70:1908:1.48:3.13:23880:18.53:2.40:472:17:1:2:17:0:1:7:2:0:0:0:0:0:31:0:0:0:0:0:0:0:0:142:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:37:0:0:0:3:0:0:0:0:0:0:0:0:0:0:0:0:0:417:6:38:5:53:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:560:80.81%:13:1.88%:120:17.32%:129:18.61%:2:0.29%:562:81.10%:13:56797:0.4419:0.1250:19.6947:7.5655:5.6552:0.6884:2.4068:0.4842:0.7448:0.0000:0.0000:0.0000:2.7501:1.4878:2.3646:1.3416:0.0000:0.2060:0.1532:3.0688:0.9384:0.1690:0.0405:0.0176:0.3715:0.0634:1.1022:0.9191:1.1761:8.3842:2.6797:3.8805:0.0528:0.0158:1.1691:0.5335:0.3891:0.0053:2.9368:1.0335:0.4226:3.4262:4.6464:5.4897:0.6514:3.7960:1.4719:1.2800:3.0706:0.6884:jj
"Sāṃkhyatattvakaumudī":800:1000:900:5848:2576:44.05%:709:12.12%:1391:23.79%:436:7.46%:737:12.60%: 9.22: 8.23:350:47.49%:387:52.51%:1743:84.45%:41:1.99%:280:13.57%:292:79.13%:12:3.25%:65:17.62%:2035: 8.3641594739005342E+001:53: 2.1783806000822028E+000:345: 1.4180024660912455E+001:1137:2:169:154:7:225:224:117:13:0:8:3:0:2:27:0:190:0:14:29:0:12:78:22:1243:1.96:3.32:13852:21.85:2.37:163:32:5:0:20:0:0:4:0:0:0:0:0:0:49:0:0:0:0:0:0:0:0:72:0:0:0:0:3:1:0:0:0:0:0:0:0:0:0:1:0:0:76:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:207:0:60:17:21:5:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:275:78.57%:4:1.14%:71:20.29%:72:20.57%:0:0%:278:79.43%:13:32541:0.2643:0.1045:21.0135:7.8486:5.6145:0.6208:2.0589:0.3995:0.6638:0.0000:0.0000:0.0000:2.6428:1.3368:1.8469:1.2384:0.0000:0.3042:0.1752:3.0270:0.6146:0.1260:0.0123:0.0092:0.3073:0.0430:0.9803:0.8297:0.9834:8.6230:2.6551:4.1701:0.0922:0.0154:1.1186:0.5286:0.2059:0.0307:3.1191:1.1002:0.3073:3.1622:5.2856:5.0121:0.5777:4.5604:1.2016:1.0663:3.3619:0.7406:jj
"Saṃvitsiddhi":900:1000:950:3398:1288:37.90%:405:11.92%:870:25.60%:406:11.95%:429:12.63%: 7.67: 5.56:218:50.82%:211:49.18%:860:87.49%:17:1.73%:106:10.78%:278:87.15%:4:1.25%:37:11.60%:1138: 8.7403993855606757E+001:21: 1.6129032258064515E+000:143: 1.0983102918586789E+001:648:0:66:73:2:93:136:120:1:0:1:4:0:0:15:0:87:0:3:21:2:4:19:7:703:1.59:3.20:7046:15.91:2.07:94:38:4:4:2:0:0:2:1:2:0:0:0:0:7:0:0:0:0:0:0:0:0:54:0:5:0:0:4:1:0:0:0:0:0:0:0:0:0:0:0:0:45:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:134:0:19:5:7:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:188:86.24%:0:0%:30:13.76%:35:16.06%:9:4.13%:174:79.82%:9:16920:0.5260:0.1655:19.9054:7.0804:5.5792:0.9693:1.6548:0.3783:0.4255:0.0000:0.0000:0.0000:3.5757:1.3830:1.7494:1.3593:0.0000:0.1891:0.1182:2.2754:0.5319:0.1359:0.0532:0.0000:0.2837:0.0709:0.5260:1.0461:0.8924:8.5579:3.8534:4.3381:0.0827:0.0236:1.1111:0.6087:0.3428:0.1418:2.5709:1.3357:0.6265:2.9728:5.0118:4.2967:0.6738:5.4669:0.9043:0.9220:4.3322:0.9515:jj
"Sarvāṅgasundarā":1150:1200:1175:9063:4210:46.45%:1288:14.21%:1664:18.36%:771:8.51%:1130:12.47%: 9.66: 9.70:485:42.92%:645:57.08%:2814:79.40%:82:2.31%:648:18.28%:556:79.32%:20:2.85%:125:17.83%:3370: 7.9387514723203765E+001:102: 2.4028268551236751E+000:773: 1.8209658421672557E+001:1734:3:453:316:16:244:244:360:31:0:23:22:0:1:21:4:322:1:98:115:0:18:147:72:2060:2.20:3.24:20878:22.26:2.30:182:150:1:5:13:0:0:2:1:0:0:1:0:0:22:0:0:0:0:0:0:0:0:107:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:36:0:0:0:4:0:0:0:0:0:0:0:0:0:0:0:0:0:434:1:84:16:64:6:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:406:83.71%:2:0.41%:77:15.88%:76:15.67%:2:0.41%:407:83.92%:11:49294:0.4463:0.2029:19.8787:7.4918:4.8302:1.1563:2.3674:0.6066:0.5538:0.0000:0.0000:0.0000:3.1545:1.6655:2.2315:1.2395:0.0000:0.1501:0.2171:2.7833:1.0001:0.0893:0.1014:0.0243:0.2739:0.0690:1.1097:0.8439:0.9575:7.0962:2.6616:3.9315:0.0832:0.0081:1.2091:0.7628:0.1988:0.0933:2.7143:1.0508:0.4179:2.9395:5.2177:5.7431:1.1969:4.1993:1.4282:1.3267:3.4162:0.8601:jj
"Sarvadarśanasaṃgraha":1300:1400:1350:1048:471:44.94%:126:12.02%:191:18.23%:110:10.50%:150:14.31%: 9.03: 8.49:57:38.00%:93:62.00%:300:84.75%:3:0.85%:51:14.41%:75:84.27%:1:1.12%:13:14.61%:375: 8.4650112866817153E+001:4: 9.0293453724604955E-001:64: 1.4446952595936793E+001:190:6:61:28:0:26:29:35:1:0:1:0:0:0:2:0:36:0:4:13:0:2:3:6:260:2.24:3.46:2451:21.13:2.34:22:15:1:1:2:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:13:0:0:0:1:0:1:0:0:0:0:0:0:0:0:0:0:0:0:8:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:57:0:17:1:9:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:52:91.23%:0:0%:5:8.77%:6:10.53%:4:7.02%:47:82.46%:8:5775:0.5368:0.3117:20.8831:6.6147:5.4199:1.0563:2.1126:0.3810:0.6234:0.0000:0.0000:0.0000:3.0649:1.4372:2.2165:1.3333:0.0000:0.1385:0.0519:2.3203:1.0043:0.1558:0.0173:0.0000:0.3810:0.1558:0.9004:0.6580:1.0909:7.2208:3.2900:4.1732:0.1039:0.0346:1.2987:0.9177:0.2424:0.1385:3.0823:0.8139:0.2424:3.7922:4.1732:6.0606:0.8658:3.8788:0.9697:1.4545:3.8095:0.5714:jj
"Sātvatatantra":2500:2500:2500:10044:5392:53.68%:1499:14.92%:1131:11.26%:780:7.77%:1237:12.32%: 6.97: 5.03:539:43.57%:698:56.43%:2688:82.71%:19:0.58%:543:16.71%:407:76.22%:0:0%:127:23.78%:3095: 8.1791754756871043E+001:19: 5.0211416490486249E-001:670: 1.7706131078224104E+001:1339:123:664:236:69:132:264:268:8:0:6:4:0:0:1:0:252:0:120:112:8:3:130:45:2122:1.47:3.03:24878:17.26:2.48:168:84:44:38:35:0:17:25:2:0:0:0:0:0:86:1:0:0:0:0:0:0:0:36:0:1:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:71:0:0:0:2:0:0:0:0:0:0:0:0:0:1:0:0:0:431:1:32:20:138:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:458:84.97%:2:0.37%:79:14.66%:119:22.08%:51:9.46%:369:68.46%:8:58758:0.5157:0.1821:20.5742:7.4934:4.5168:1.1658:2.4729:0.5531:0.8254:0.0051:0.0000:0.0000:2.2227:1.8125:1.9810:1.9861:0.0000:0.2247:0.1413:2.9613:1.2526:0.1787:0.1379:0.0136:0.2332:0.1157:1.2322:0.4493:1.0143:6.2238:2.8898:4.2684:0.0902:0.0170:0.8816:1.1573:0.2127:0.0715:2.6277:1.4228:0.3676:3.6267:3.3357:6.1166:1.0620:4.2428:1.3513:1.6917:3.1213:0.9599:jj
"Saundarānanda":100:200:150:18982:7672:40.42%:2179:11.48%:4032:21.24%:1585:8.35%:3516:18.52%: 8.92: 6.81:1592:45.28%:1924:54.72%:5999:81.52%:95:1.29%:1265:17.19%:1252:86.46%:20:1.38%:176:12.15%:7251: 8.2332235721585107E+001:115: 1.3057794935846487E+000:1441: 1.6361984784830248E+001:2667:58:1965:687:199:362:690:623:26:0:21:23:0:4:36:5:435:1:353:275:11:47:146:173:4583:2.15:2.97:43193:20.30:2.28:587:148:78:56:42:2:1:12:21:40:11:10:12:0:459:11:0:0:0:0:0:0:0:74:0:11:0:9:2:6:0:0:0:0:0:0:0:0:0:0:0:0:227:0:0:0:0:0:0:0:0:0:0:0:0:0:11:0:0:0:1112:6:97:75:352:44:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1391:87.37%:9:0.57%:192:12.06%:271:17.02%:181:11.37%:1140:71.61%:10:101754:0.5317:0.2781:20.4945:6.8292:5.4563:0.8570:2.4559:0.4590:0.8806:0.0088:0.0000:0.0000:2.5454:1.6520:2.1650:1.5282:0.0000:0.3047:0.1956:2.4461:1.0702:0.1307:0.0629:0.0197:0.2496:0.0708:0.7774:0.7498:0.9985:6.5649:2.3360:4.5040:0.1356:0.0491:1.6353:0.8177:0.1681:0.0629:2.6495:1.1823:0.3902:3.8839:4.3576:5.3905:1.0339:4.1197:1.5498:1.5764:3.4505:0.9248:jj
"Skandapurāṇa":400:1000:700:16431:6744:41.04%:1819:11.07%:3065:18.65%:2029:12.35%:2771:16.86%: 6.82: 4.67:1336:48.21%:1435:51.79%:5384:82.53%:96:1.47%:1044:16.00%:1527:81.88%:26:1.39%:312:16.73%:6911: 8.2381690308737632E+001:122: 1.4542853737036596E+000:1356: 1.6164024317558709E+001:2749:271:1780:513:585:132:570:311:60:4:27:10:0:3:13:5:502:25:243:207:67:10:238:64:3738:1.55:2.84:38008:15.78:2.31:219:74:158:183:109:1:0:39:8:1:1:0:0:0:475:14:0:0:0:0:0:0:0:30:0:11:11:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:137:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:811:4:37:31:392:22:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:1135:84.96%:16:1.20%:185:13.85%:289:21.63%:194:14.52%:853:63.85%:8:89383:0.6836:0.1880:21.1852:7.6435:3.9292:0.7652:2.5262:0.5135:0.6948:0.0078:0.0000:0.0000:2.8842:1.5014:2.4143:1.6681:0.0000:0.1309:0.1164:2.0854:1.0438:0.1600:0.1275:0.0224:0.2909:0.0817:0.8301:0.6232:0.6813:6.6567:2.4613:3.6495:0.1331:0.0157:1.9265:0.7776:0.1991:0.0380:2.4736:1.1579:0.4151:4.3420:3.9169:5.1386:0.8838:4.8466:1.2217:1.6838:4.0679:1.1960:jj
"Skandapurāṇa Revākhaṇḍa)":500:1200:850:114012:51165:44.88%:12442:10.91%:18701:16.40%:11818:10.37%:19898:17.45%: 6.82: 4.71:9152:45.99%:10746:54.01%:39163:83.08%:463:0.98%:7513:15.94%:8354:79.34%:123:1.17%:2052:19.49%:47517: 8.2397516820420336E+001:586: 1.0161614760352362E+000:9565: 1.6586321703544428E+001:18819:3184:10861:3385:537:1103:2971:6657:329:3:128:47:2:2:63:12:4106:91:1380:2199:64:50:1142:533:25034:1.50:2.70:272566:16.31:2.39:2750:1630:1068:508:424:4:20:46:32:1:6:3:0:4:1759:158:0:0:0:0:0:0:0:530:0:146:28:1:14:20:0:0:0:0:0:0:0:0:0:0:0:0:686:0:0:0:7:0:0:0:0:0:0:0:0:0:4:0:0:0:6661:29:356:178:2696:129:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:7804:85.27%:51:0.56%:1297:14.17%:1840:20.10%:1194:13.05%:6118:66.85%:11:647408:0.5979:0.2087:19.7515:7.8748:3.9558:1.1242:2.4834:0.4947:0.7298:0.0130:0.0000:0.0000:3.3521:1.5151:2.6736:1.3732:0.0000:0.2254:0.1631:2.3585:0.9977:0.2090:0.1260:0.0204:0.2844:0.2640:1.1033:0.7959:0.7848:7.1422:2.4980:3.8504:0.1679:0.0108:1.4252:0.8585:0.1935:0.1036:2.6808:1.0432:0.2884:3.9332:3.8035:5.8160:0.9594:4.3042:1.1807:1.7433:3.4144:1.1024:jj
"Smaradīpikā":1400:1600:1500:913:419:45.89%:212:23.22%:182:19.93%:28:3.07%:70:7.67%: 2.00: 5.16:22:31.43%:48:68.57%:356:91.28%:2:0.51%:32:8.21%:21:95.45%:0:0%:1:4.55%:377: 9.1504854368932044E+001:2: 4.8543689320388345E-001:33: 8.0097087378640790E+000:308:1:22:13:7:2:7:17:2:0:0:0:0:0:0:0:14:0:2:4:0:0:13:0:219:0.48:2.74:7962:17.46:8.72:11:7:1:1:1:0:0:0:0:0:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:41:0:1:0:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:18:81.82%:0:0%:4:18.18%:6:27.27%:0:0%:16:72.73%:6:18707:0.4758:0.3956:19.3671:7.6335:4.2818:2.1062:2.7744:0.4971:0.6842:0.0000:0.0000:0.0000:2.7797:1.5663:2.3200:1.4968:0.0000:0.3902:0.3207:3.3998:1.4540:0.5185:0.2406:0.1657:0.3688:0.2406:1.1493:0.7911:1.3097:5.8481:2.4857:4.3673:0.1016:0.0374:1.8816:0.7270:0.1764:0.0909:2.1970:1.1226:0.7056:3.5495:3.3517:5.1692:1.6785:3.0416:1.4059:1.4326:3.2875:0.6147:jj
"Spandakārikā":850:900:875:746:263:35.25%:96:12.87%:161:21.58%:98:13.14%:128:17.16%: 7.04: 5.36:59:46.09%:69:53.91%:214:91.85%:2:0.86%:17:7.30%:75:94.94%:1:1.27%:3:3.80%:289: 9.2628205128205138E+001:3: 9.6153846153846156E-001:20: 6.4102564102564097E+000:131:0:45:30:3:20:35:25:0:0:3:0:0:0:0:0:14:0:4:0:0:0:1:1:182:1.72:2.79:1695:15.99:2.27:34:18:0:1:4:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:10:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:40:0:7:0:11:1:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:52:88.14%:0:0%:7:11.86%:11:18.64%:0:0%:48:81.36%:5:4111:0.1703:0.1459:21.3330:6.3975:4.4515:0.6081:2.0676:0.4135:0.7297:0.0000:0.0000:0.0000:2.9676:1.9460:1.8730:1.9946:0.0000:0.1946:0.0486:2.2379:0.8027:0.0243:0.1946:0.1459:0.2189:0.0730:0.6811:0.9000:1.0460:9.3165:2.7487:3.7947:0.1946:0.0000:1.1676:0.6811:0.3649:0.0973:2.6514:1.3135:0.6081:2.9676:5.2055:5.1326:0.9730:3.9650:0.9730:0.9243:4.8407:0.4135:jj
"Spandakārikānirṇaya":950:1050:1000:10213:4281:41.92%:1184:11.59%:2164:21.19%:1134:11.10%:1450:14.20%:15.79:15.82:532:36.69%:918:63.31%:2607:87.28%:33:1.10%:347:11.62%:784:88.09%:3:0.34%:103:11.57%:3391: 8.7464534433840598E+001:36: 9.2855300490069637E-001:450: 1.1606912561258705E+001:1518:13:419:434:25:248:390:344:11:1:4:4:0:0:12:4:194:1:51:61:1:4:72:66:2424:3.75:3.90:26461:40.90:2.59:302:75:10:5:20:0:0:1:0:0:0:0:1:0:30:0:0:0:0:0:0:0:0:80:0:2:0:2:2:2:0:0:0:0:0:0:0:0:0:0:0:0:136:0:0:0:6:0:0:0:0:0:0:0:0:0:0:0:0:0:568:3:84:19:84:18:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:462:86.84%:2:0.38%:68:12.78%:84:15.79%:5:0.94%:443:83.27%:16:62270:0.3613:0.1461:20.5669:7.3872:5.5966:0.8286:1.8564:0.8078:0.4962:0.0000:0.0000:0.0000:2.9661:1.4806:1.7280:1.0005:0.0000:0.2023:0.1220:2.6819:0.6986:0.0674:0.0530:0.0610:0.2955:0.0626:0.5942:0.8046:0.7660:8.5017:2.8216:4.1256:0.1413:0.0193:1.2671:0.6777:0.2441:0.0899:3.2086:1.4373:0.3565:3.2552:4.9221:5.0618:0.8046:4.5945:0.9619:1.6027:3.7450:0.5300:jj
"Sphuṭārthāvyākhyā":2500:2500:2500:358:147:41.06%:50:13.97%:87:24.30%:25:6.98%:49:13.69%:11.55: 9.65:28:57.14%:21:42.86%:95:88.79%:2:1.87%:10:9.35%:16:100.00%:0:0%:0:0%:111: 9.0243902439024396E+001:2: 1.6260162601626018E+000:10: 8.1300813008130071E+000:60:0:19:10:0:12:7:3:2:0:0:0:0:0:0:0:2:0:0:2:0:0:5:1:90:2.90:3.42:835:26.94:2.33:12:5:1:0:0:0:0:0:0:0:0:0:0:0:3:0:0:0:0:0:0:0:0:6:0:0:0:0:1:0:0:0:0:0:0:0:0:0:0:0:0:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:14:0:3:0:2:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:0:25:89.29%:0:0%:3:10.71%:2:7.14%:1:3.57%:25:89.29%:6:2033:0.0492:0.0000:21.0034:7.1815:5.7550:0.5411:1.6724:0.6886:0.5903:0.0000:0.0000:0.0000:2.0659:1.5248:1.8200:1.2297:0.0000:0.0984:0.6394:2.2627:0.6886:0.0000:0.0000:0.0000:0.0984:0.0492:1.3773:0.6394:0.7378:8.3128:3.2464:3.8859:0.0000:0.0984:1.2789:0.2459:0.0984:0.0000:3.8859:0.6886:0.1476:2.5578:4.8205:6.8372:0.3935:4.7221:2.2627:1.8200:2.7545:1.2297:jj
